prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
25265,EKONOMI,S2,BAIK,2672
25266,BISNIS DIGITAL,S1,BAIK,198
25267,BISNIS DIGITAL,S1,BAIK,123
25268,MANAJEMEN,S1,BAIK,123
25269,BISNIS DIGITAL,S1,BAIK,3825
25270,MANAJEMEN,S2,BAIK,2118
25271,MANAJEMEN BISNIS SYARIAH,S1,BAIK,869
25272,BISNIS DIGITAL,S1,BAIK,1624
25273,TEKNIK LINGKUNGAN,S1,UNGGUL,768
25274,STATISTIKA,S1,UNGGUL,3083
25275,KEPERAWATAN,D-III,BAIK SEKALI,381
25276,DOKTER,PROFESI,BAIK,2742
25277,KEDOKTERAN,S1,BAIK,2742
25278,MATEMATIKA,S1,UNGGUL,3283
25279,AGROBISNIS,D-III,B,1102
25280,HUKUM EKNOMI SYARIAH,S1,B,304
25281,TEOLOGI,S1,BAIK,1283
25282,ILMU HUKUM,S1,BAIK SEKALI,363
25283,ADMINISTRASI PUBLIK,S1,BAIK SEKALI,1801
25284,SASTRA INGGRIS,S1,BAIK SEKALI,3447
25285,HUKUM,S3,BAIK SEKALI,2742
25286,AQIDAH DAN FILSAFAT ISLAM,S1,UNGGUL,1026
25287,HUKUM ADAT,S1,BAIK SEKALI,3612
25288,HUKUM KELUARGA ISLAM,S1,B,304
25289,PERENCANAAN WILAYAH DAN KOTA,S2,B,3408
25290,ADMINISTRASI PUBLIK,S1,B,1594
25291,SASTRA INGGRIS,S1,BAIK,387
25292,TEKNOLOGI HASIL PERTANIAN,S1,B,189
25293,SUMBER DAYA AKUATIK,S1,BAIK,140
25294,AGROTEKNOLOGI,S1,BAIK,140
25295,PENGELOLAAN SUMBERDAYA ALAM DAN LINGKUNGAN,S2,BAIK,462
25296,HUKUM,S1,BAIK,1686
25297,ILMU HUKUM,S1,B,1389
25298,AGROTEKNOLOGI,S1,B,3408
25299,MANAJEMEN DAKWAH,S1,BAIK,2509
25300,KEHUTANAN,S1,UNGGUL,1102
25301,STUDI ISLAM,S2,UNGGUL,2177
25302,KENOTARIATAN KAMPUS JAKARTA,S2,BAIK SEKALI,2160
25303,AGROEKOTEKNOLOGI,S1,BAIK,475
25304,ILMU KOMUNIKASI,S2,BAIK SEKALI,742
25305,TEKNOLOGI HASIL PERIKANAN,S1,BAIK,1488
25306,PETERNAKAN,S1,BAIK,2143
25307,AGROTEKNOLOGI,S1,BAIK,2143
25308,ILMU PEMERINTAHAN,S1,BAIK SEKALI,816
25309,TEOLOGI,S1,BAIK,269
25310,BUDI DAYA IKAN,D-III,BAIK,623
25311,PERHOTELAN,D-III,BAIK,2638
25312,BAHASA DAN BUDAYA TIONGKOK,D-IV,BAIK SEKALI,2074
25313,ILMU PEMERINTAHAN,S1,BAIK,1169
25314,ILMU KOMUNIKASI,S1,BAIK,1692
25315,BUDIDAYA PERAIRAN,S1,UNGGUL,2589
25316,REKAYASA INSTRUMENTASI DAN AUTOMASI,S1,BAIK,3763
25317,ILMU KEOLAHRAGAAN,S1,BAIK,717
25318,PEMIKIRAN POLITIK ISLAM,S1,BAIK SEKALI,319
25319,DESAIN MODE,D-IV,BAIK,1319
25320,TATA BUSANA,D-III,UNGGUL,3225
25321,ILMU KEOLAHRAGAAN,S1,BAIK,704
25322,SAINS KOMUNIKASI,S1,BAIK SEKALI,308
25323,BAHASA INGGRIS,D-III,BAIK,2909
25324,ADMINISTRASI JARINGAN KOMPUTER,D-II,BAIK,3887
25325,PELAYANAN MAKANAN DAN MINUMAN,D-I,BAIK SEKALI,2252
25326,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,3866
25327,PENDIDIKAN MATEMATIKA,S2,BAIK,2357
25328,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,305
25329,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,1925
25330,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,1818
25331,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,215
25332,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,215
25333,PENDIDIKAN EKONOMI,S1,B,3269
25334,ADMINISTRASI PENDIDIKAN,S1,B,3311
25335,MANAJEMEN PENDIDIKAN ISLAM,S1,B,612
25336,PENDIDIKAN AGAMA ISLAM,S1,B,612
25337,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,1490
25338,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S2,BAIK,189
25339,PENDIDIKAN ILMU PENGETAHUAN ALAM,S2,BAIK,189
25340,PENDIDIKAN BAHASA INGGRIS,S2,BAIK,939
25341,PEDAGOGI,S2,BAIK,519
25342,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,2261
25343,PEDAGOGI,S2,BAIK,3206
25344,PENDIDIKAN AGAMA ISLAM,S2,BAIK,686
25345,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,BAIK,189
25346,PENDIDIKAN DASAR,S2,BAIK,3371
25347,PENDIDIKAN MATEMATIKA,S1,BAIK,1944
25348,PENDIDIKAN VOKASIONAL DESAIN FASHION,S1,BAIK,3225
25349,PENDIDIKAN VOKASIONAL SENI KULINER,S1,BAIK,3225
25350,PENDIDIKAN VOKASI,S3,BAIK,2742
25351,PENDIDIKAN AGAMA ISLAM,S2,BAIK SEKALI,201
25352,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,201
25353,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,113
25354,BIMBINGAN DAN KONSELING PENDIDIKAN ISLAM,S1,BAIK SEKALI,113
25355,PENDIDIKAN MASYARAKAT,S1,UNGGUL,3793
25356,PENDIDIKAN KHUSUS,S1,UNGGUL,3793
25357,RADIODIAGNOSTIK DAN RADIOTERAPI,D-III,BAIK SEKALI,2677
25358,ADMINISTRASI RUMAH SAKIT,D-III,BAIK SEKALI,2677
25359,TERAPI WICARA,D-III,BAIK SEKALI,2677
25360,FARMASI,D-III,BAIK SEKALI,1548
25361,NERS,PROFESI,UNGGUL,3305
25362,KEPERAWATAN,D-IV,UNGGUL,3305
25363,FARMASI,S1,BAIK SEKALI,3082
25364,APOTEKER,PROFESI,BAIK SEKALI,3082
25365,ILMU KEPERAWATAN,S1,BAIK,381
25366,FARMASI,S2,BAIK SEKALI,3959
25367,DOKTER,PROFESI,UNGGUL,3825
25368,KEDOKTERAN,S1,UNGGUL,3825
25369,FISIOTERAPI,S1,BAIK,1226
25370,KESEHATAN MASYARAKAT,S1,UNGGUL,3242
25371,KESELAMATAN DAN KESEHATAN KERJA,-,BAIK SEKALI,2685
25372,ILMU KEDOKTERAN GIGI,S3,BAIK SEKALI,2666
25373,PENDIDIKAN DOKTER,S1,UNGGUL,979
25374,DOKTER,PROFESI,UNGGUL,979
25375,KEPERAWATAN,D-III,BAIK SEKALI,2561
25376,KEBIDANAN,D-III,BAIK SEKALI,2561
25377,ILMU KEPERAWATAN,S1,UNGGUL,292
25378,NERS,PROFESI,UNGGUL,292
25379,MANAJEMEN INFORMASI KESEHATAN,D-IV,BAIK SEKALI,1818
25380,KEBIDANAN,S1,BAIK SEKALI,364
25381,BIDAN,PROFESI,BAIK SEKALI,364
25382,KESEHATAN MASYARAKAT,S2,BAIK SEKALI,3155
25383,JANTUNG DAN PEMBULUH DARAH,SPESIALIS,UNGGUL,2646
25384,PENYAKIT DALAM,SPESIALIS,UNGGUL,2646
25385,ANESTESIOLOGI DAN TERAPI INTENSIF,SPESIALIS,UNGGUL,2646
25386,ASURANSI JIWA,D3,UNGGUL,1262
25387,STATISTIKA,S1,BAIK,3488
25388,PENDIDIKAN AGAMA ISLAM,S2,BAIK,3461
25389,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3461
25390,KEBIDANAN,D-III,BAIK SEKALI,2432
25391,FARMASI,S1,BAIK SEKALI,589
25392,FARMASI,S1,BAIK SEKALI,2825
25393,DOKTER,PROFESI,UNGGUL,2247
25394,KEDOKTERAN,S1,UNGGUL,2247
25395,KEPERAWATAN,S1,UNGGUL,1694
25396,KESEHATAN MASYARAKAT,S1,UNGGUL,1694
25397,NERS,PROFESI,UNGGUL,1694
25398,BIDAN,PROFESI,BAIK SEKALI,1243
25399,KEBIDANAN,S1,BAIK SEKALI,1243
25400,FARMASI,S2,UNGGUL,2357
25401,KEBIDANAN,D-III,BAIK SEKALI,820
25402,KEBIDANAN,S1,BAIK SEKALI,1818
25403,BIDAN,PROFESI,BAIK SEKALI,1818
25404,ADMINISTRASI RUMAH SAKIT,S1,BAIK,1955
25405,FARMASI,S1,BAIK SEKALI,1895
25406,TEKNIK MESIN,S3,BAIK,2081
25407,FISIOTERAPI,S1,BAIK SEKALI,3825
25408,KEBIDANAN,S1,BAIK SEKALI,3866
25409,BIDAN,PROFESI,BAIK SEKALI,3866
25410,ANALIS KESEHATAN,D-III,BAIK SEKALI,2620
25411,ILMU BEDAH,SPESIALIS,UNGGUL,2421
25412,ADMINISTRASI KESEHATAN,S1,BAIK,1633
25413,FARMASI,D-III,BAIK,421
25414,FARMASI,S1,BAIK SEKALI,3010
25415,FARMASI,S1,BAIK SEKALI,1645
25416,FARMASI,S1,UNGGUL,954
25417,DIETISIEN,PROFESI,UNGGUL,2685
25418,PENYAKIT DALAM,SUBSPESIALIS,UNGGUL,2685
25419,APOTEKER,PROFESI,BAIK SEKALI,3083
25420,KESEHATAN HEWAN,D-III,BAIK SEKALI,1102
25421,ADMINISTRASI KESEHATAN,S1,BAIK,964
25422,KEDOKTERAN,S1,BAIK,1590
25423,DOKTER,PROFESI,BAIK,1590
25424,KEPERAWATAN,D-III,BAIK SEKALI,168
25425,APOTEKER,PROFESI,BAIK SEKALI,3760
25426,FARMASI,D-III,BAIK SEKALI,2305
25427,NERS,PROFESI,UNGGUL,2365
25428,ILMU KEPERAWATAN,S1,UNGGUL,2365
25429,FARMASI,S1,BAIK SEKALI,2659
25430,ILMU KESEHATAN MASYARAKAT,S1,BAIK SEKALI,2680
25431,AKUNTANSI,S1,BAIK SEKALI,1825
25432,AKUNTANSI MANAJEMEN,D-IV,BAIK,432
25433,AKUNTANSI,S1,BAIK SEKALI,2450
25434,AKUNTANSI,S1,UNGGUL,3294
25435,EKONOMI SYARIAH,S1,UNGGUL,992
25436,BISNIS DIGITAL,S1,BAIK,2450
25437,BISNIS DIGITAL,S1,BAIK SEKALI,3187
25438,EKONOMI SYARIAH,S1,UNGGUL,1623
25439,PERDAGANGAN INTERNASIONAL,S1,BAIK SEKALI,2414
25440,EKONOMI PEMBANGUNAN,S1,UNGGUL,3294
25441,MANAJEMEN,S1,BAIK SEKALI,176
25442,MANAJEMEN,S1,BAIK SEKALI,2261
25443,BISNIS DIGITAL,S1,BAIK SEKALI,3268
25444,AKUNTANSI,S1,UNGGUL,2111
25445,MANAJEMEN BISNIS,D-III,BAIK SEKALI,1426
25446,ADMINISTRASI BISNIS,S1,BAIK,752
25447,MANAJEMEN,S1,BAIK SEKALI,478
25448,AKUNTANSI,S1,UNGGUL,2659
25449,BIOTEKNOLOGI,S1,BAIK SEKALI,2649
25450,KIMIA,S1,UNGGUL,2325
25451,BIOLOGI,S1,UNGGUL,2325
25452,MATEMATIKA,S1,UNGGUL,2325
25453,SAINS AKTUARIA,S1,BAIK,1794
25454,KIMIA,S1,UNGGUL,3273
25455,REFRAKSI OPTISI,D-III,BAIK SEKALI,3711
25456,NERS,PROFESI,UNGGUL,1721
25457,KEPERAWATAN,D-III,UNGGUL,1721
25458,ILMU KEPERAWATAN,S1,UNGGUL,1721
25459,BIDAN,PROFESI,BAIK SEKALI,255
25460,KEPERAWATAN,D-III,UNGGUL,255
25461,KEBIDANAN,S1,BAIK SEKALI,255
25462,ILMU KEDOKTERAN TROPIS,S2,UNGGUL,2121
25463,FARMASI KLINIS,S1,BAIK SEKALI,2898
25464,FARMASI,S1,BAIK SEKALI,3294
25465,BIDAN,PROFESI,BAIK SEKALI,1499
25466,ILMU KEPERAWATAN,S1,UNGGUL,1499
25467,NERS,PROFESI,UNGGUL,1499
25468,KEBIDANAN,S1,BAIK SEKALI,1499
25469,ILMU GIZI,S2,UNGGUL,2160
25470,KEPERAWATAN MEDIKAL BEDAH,SPESIALIS,UNGGUL,2666
25471,KEBIDANAN,D-III,BAIK,2203
25472,KESEHATAN MASYARAKAT,S1,UNGGUL,717
25473,MANAJEMEN PERDAGANGAN INTERNASIONAL,D-IV,BAIK,2421
25474,MATEMATIKA,S1,UNGGUL,1231
25475,KIMIA,S1,UNGGUL,3283
25476,MATEMATIKA,S1,UNGGUL,1027
25477,BIOLOGI,S1,UNGGUL,2825
25478,BIDAN,PROFESI,BAIK SEKALI,693
25479,KEBIDANAN,S1,BAIK SEKALI,693
25480,KEBIDANAN,D-III,UNGGUL,595
25481,MANAJEMEN INFORMASI KESEHATAN,D-IV,UNGGUL,3812
25482,KEWIRAUSAHAAN,S1,UNGGUL,3187
25483,MANAJEMEN,S2,BAIK SEKALI,2203
25484,KEWIRAUSAHAAN,S1,BAIK,2203
25485,MANAJEMEN BISNIS SYARIAH,S1,BAIK,15
25486,EKONOMI SYARIAH,S1,BAIK,15
25487,MATEMATIKA,S1,UNGGUL,2695
25488,FISIKA,S1,BAIK SEKALI,1623
25489,BIOLOGI,S1,BAIK SEKALI,1623
25490,KIMIA,S1,UNGGUL,1623
25491,ADMINISTRASI PEMBANGUNAN NEGARA,S2,B,316
25492,ILMU ADMINISTRASI PUBLIK,S1,B,3471
25493,ILMU ADMINISTRASI NEGARA,S1,UNGGUL,2665
25494,PENDIDIKAN BIOLOGI,S1,B,3474
25495,PENDIDIKAN BAHASA INDONESIA,S1,UNGGUL,1101
25496,TADRIS MATEMATIKA,S1,BAIK SEKALI,1765
25497,BIMBINGAN DAN KONSELING,S2,UNGGUL,547
25498,TADRIS MATEMATIKA,S1,BAIK SEKALI,951
25499,PENDIDIKAN MATEMATIKA,S3,UNGGUL,2684
25500,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,937
25501,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,685
25502,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,3728
25503,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,647
25504,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,2021
25505,MANAJEMEN PENDIDIKAN ISLAM,S1,UNGGUL,3728
25506,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,2155
25507,PENDIDIKAN GEOGRAFI,S1,UNGGUL,623
25508,PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,546
25509,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,3225
25510,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,3585
25511,ADMINISTRASI PENDIDIKAN,S1,UNGGUL,3225
25512,PENDIDIKAN MATEMATIKA,S1,UNGGUL,2840
25513,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",S1,UNGGUL,2742
25514,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,2161
25515,TADRIS MATEMATIKA,S1,BAIK SEKALI,953
25516,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,1153
25517,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,2659
25518,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK SEKALI,1687
25519,PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,2505
25520,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,3085
25521,TADRIS BAHASA INDONESIA,S1,UNGGUL,1100
25522,PENDIDIKAN MATEMATIKA,S2,BAIK,19
25523,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,1448
25524,TADRIS KIMIA,S1,BAIK SEKALI,939
25525,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,2888
25526,PENDIDIKAN BAHASA ARAB,S1,UNGGUL,1026
25527,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,S1,BAIK SEKALI,1409
25528,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,1464
25529,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,3307
25530,MANAJEMEN PENDIDIKAN ISLAM,S1,UNGGUL,939
25531,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,296
25532,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,2552
25533,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,491
25534,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,1527
25535,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,937
25536,PENDIDIKAN TEKNIK SIPIL DAN PERENCANAAN,S1,UNGGUL,3228
25537,PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,3307
25538,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,623
25539,TEKNOLOGI PENDIDIKAN,S1,UNGGUL,3793
25540,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,547
25541,PENDIDIKAN FISIKA,S2,UNGGUL,3228
25542,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,1023
25543,BIMBINGAN DAN KONSELING,S1,UNGGUL,2182
25544,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,984
25545,PENDIDIKAN MATEMATIKA,S2,BAIK SEKALI,3085
25546,PENDIDIKAN NON FORMAL,S1,UNGGUL,3225
25547,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,392
25548,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,675
25549,PENDIDIKAN MASYARAKAT,S1,BAIK SEKALI,1675
25550,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,494
25551,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,UNGGUL,2742
25552,PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,1026
25553,PENDIDIKAN KIMIA,S2,UNGGUL,3228
25554,PENDIDIKAN LUAR BIASA,S1,UNGGUL,3225
25555,PENDIDIKAN AGAMA ISLAM,S2,BAIK,2839
25556,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,UNGGUL,3228
25557,PENDIDIKAN BIOLOGI,S1,UNGGUL,1567
25558,PENDIDIKAN BAHASA INDONESIA,S2,BAIK,19
25559,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,922
25560,PENDIDIKAN  BAHASA INGGRIS,S1,BAIK,2135
25561,PENDIDIKAN AGAMA KRISTEN,S2,BAIK SEKALI,288
25562,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,2552
25563,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2351
25564,PENDIDIKAN SENI,S3,UNGGUL,3186
25565,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,1872
25566,PENDIDIKAN SEJARAH,S2,UNGGUL,2421
25567,PENDIDIKAN BIOLOGI,S1,UNGGUL,3228
25568,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,2486
25569,PENDIDIKAN SEJARAH,S1,BAIK SEKALI,467
25570,PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK,763
25571,TADRIS BAHASA INGGRIS,S1,UNGGUL,2840
25572,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",S1,UNGGUL,3225
25573,PENDIDIKAN GEOGRAFI,S1,UNGGUL,2742
25574,PENDIDIKAN SEJARAH,S1,UNGGUL,582
25575,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,1015
25576,PENDIDIKAN MATEMATIKA,S1,BAIK,2606
25577,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,3858
25578,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,467
25579,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,347
25580,TADRIS KIMIA,S1,BAIK SEKALI,473
25581,PENDIDIKAN AGAMA KRISTEN,S2,BAIK,3219
25582,PENDIDIKAN BAHASA MANDARIN,S1,BAIK SEKALI,547
25583,ADMINISTRASI PENDIDIKAN,S2,UNGGUL,1675
25584,PENDIDIKAN ANAK USIA DINI,S2,UNGGUL,3225
25585,PENDIDIKAN KEJURUAN,S3,UNGGUL,547
25586,PENDIDIKAN LUAR SEKOLAH,S3,UNGGUL,547
25587,PENDIDIKAN MATEMATIKA,S1,UNGGUL,1448
25588,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,776
25589,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,2505
25590,PENDIDIKAN SAINS,S3,UNGGUL,2684
25591,PENDIDIKAN VOKASIONAL TEKNOLOGI OTOMOTIF,S1,BAIK,2684
25592,TEKNOLOGI PENDIDIKAN,S1,BAIK,2684
25593,BIMBINGAN DAN KONSELING,S1,BAIK,2684
25594,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK,2684
25595,PEMANFAATAN SUMBER DAYA PERIKANAN,S1,BAIK SEKALI,1464
25596,HUKUM KELUARGA ISLAM,S1,BAIK,494
25597,DESAIN GRAFIS,D-IV,B,3142
25598,ILMU HUKUM,S2,B,3282
25599,MANAJEMEN ADMINISTRASI,D-III,B,2156
25600,PETERNAKAN,S2,UNGGUL,2649
25601,ADMINISTRASI BISNIS INTERNASIONAL,D-IV,BAIK,1096
25602,OSEANOGRAFI,S1,UNGGUL,2649
25603,HUKUM EKONOMI SYARIAH,S1,BAIK SEKALI,2897
25604,ADMINISTRASI PEMBANGUNAN NEGARA,S2 TERAPAN,BAIK SEKALI,3278
25605,HUKUM,S1,BAIK SEKALI,496
25606,HUKUM KELUARGA ISLAM,S1,UNGGUL,632
25607,ILMU KESEJAHTERAAN SOSIAL,S1,UNGGUL,154
25608,ILMU KEOLAHRAGAAN,S1,BAIK SEKALI,67
25609,TASAWUF DAN PSIKOTERAPI,S1,BAIK,1026
25610,AGRIBISNIS,S1,BAIK,35
25611,PENGELOLAAN PERHOTELAN,D-IV,BAIK SEKALI,2467
25612,TEKNOLOGI HASIL PERTANIAN,S1,BAIK,3174
25613,PSIKOLOGI,S1,BAIK,1733
25614,ILMU LINGKUNGAN,S2,UNGGUL,2665
25615,PERENCANAAN WILAYAH DAN KOTA,S1,BAIK,1612
25616,MAGISTER ILMU HAMA TANAMAN,S2,UNGGUL,2685
25617,ILMU AL QURAN DAN TAFSIR,S1,BAIK,2395
25618,HUKUM DAN PEMBANGUNAN,S3,BAIK,2121
25619,DESAIN KOMUNIKASI VISUAL,S1,BAIK,83
25620,ARSITEKTUR,S1,UNGGUL,2682
25621,PERHOTELAN,D-I,B,2467
25622,SEKRETARI,D-III,BAIK,1734
25623,KETATALAKSANAAN PELAYARAN NIAGA DAN KEPEL,D-III,BAIK,2858
25624,HUKUM KELUARGA ISLAM,S1,BAIK SEKALI,1053
25625,DESAIN KOMUNIKASI VISUAL,S1,BAIK,2516
25626,DESAIN INTERIOR,S1,BAIK,750
25627,TEOLOGI,S1,BAIK,1469
25628,HUKUM,S1,UNGGUL,742
25629,ILMU ADMINISTRASI NEGARA,S1,BAIK,719
25630,HUKUM KELUARGA ISLAM,S1,BAIK,2822
25631,ILMU KOMUNIKASI,S2,BAIK,631
25632,PENGELOLAAN AGRIBISNIS,D-IV,BAIK,2810
25633,ARSITEKTUR,S1,BAIK,3118
25634,ILMU KOMUNIKASI,S1,BAIK SEKALI,2155
25635,PENGOLAHAN HASIL PERKEBUNAN TERPADU,D-IV,BAIK,3306
25636,TEKNOLOGI INDUSTRI PERTANIAN,S1,BAIK SEKALI,108
25637,ADMINISTRASI PERPAJAKAN,D-II,BAIK,2768
25638,LINGUISTIK TERAPAN,S3,BAIK SEKALI,2589
25639,TEOLOGI,S1,BAIK,1210
25640,KEHUTANAN,S1,BAIK,1359
25641,MANAJEMEN KEPELABUHAN DAN PELAYARAN,S1,BAIK,3981
25642,ILMU TANAH,S1,UNGGUL,287
25643,SASTRA JEPANG,S1,BAIK,2445
25644,AGRIBISNIS,S1,BAIK,1901
25645,ILMU KOMUNIKASI,S1,UNGGUL,462
25646,ILMU ADMINISTRASI NIAGA,S1,BAIK SEKALI,1522
25647,KENOTARIATAN,S2,BAIK SEKALI,3294
25648,MANAJEMEN SUMBER DAYA PERAIRAN,S1,BAIK,1488
25649,ILMU KOMUNIKASI,S1,BAIK,3474
25650,ADMINISTRASI PUBLIK,S1,BAIK SEKALI,2589
25651,AGRIBISNIS,S1,BAIK,1858
25652,ILMU HUKUM,S1,BAIK SEKALI,368
25653,ILMU KOMUNIKASI BUDDHA,S1,BAIK,2875
25654,STUDI AGAMA-AGAMA,S1,UNGGUL,1611
25655,TEOLOGI,S1,BAIK,767
25656,HUKUM ADAT,S1,BAIK,2187
25657,HUBUNGAN MASYARAKAT KAMPUS KOTA PEKANBARU,D-II,BAIK,829
25658,ILMU KEPERAWATAN,S1,UNGGUL,1504
25659,NERS,PROFESI,UNGGUL,1504
25660,FARMASI,S1,BAIK SEKALI,1722
25661,DOKTER GIGI,PROFESI,BAIK,2141
25662,KEDOKTERAN GIGI,S1,BAIK,2141
25663,NERS,PROFESI,BAIK,1795
25664,KESELAMATAN DAN KESEHATAN KERJA,S1,BAIK,183
25665,DOKTOR BIOLOGI,S3,UNGGUL,2685
25666,SISTEM INFORMASI GEOGRAFIS,D4,UNGGUL,2685
25667,MAGISTER BIOLOGI,S2,UNGGUL,2685
25668,BIOLOGI,S2,BAIK,2707
25669,BIOLOGI,S2,UNGGUL,347
25670,ILMU KIMIA,S3,UNGGUL,2658
25671,KIMIA,S2,UNGGUL,2682
25672,BIOLOGI,S1,BAIK,1815
25673,ADMINISTRASI KESEHATAN,S1,BAIK,1476
25674,NERS,PROFESI,BAIK,2962
25675,KEPERAWATAN,S1,BAIK SEKALI,2962
25676,KEDOKTERAN,S1,BAIK SEKALI,2461
25677,DOKTER,PROFESI,BAIK SEKALI,2461
25678,KESEHATAN MASYARAKAT,S2,BAIK SEKALI,3242
25679,PENYAKIT DALAM,SUBSPESIALIS,BAIK SEKALI,2649
25680,ILMU KEDOKTERAN DAN KESEHATAN,S3,UNGGUL,2685
25681,KEBIDANAN,D-III,BAIK SEKALI,3036
25682,NERS,PROFESI,UNGGUL,567
25683,KEPERAWATAN,S1,UNGGUL,567
25684,KEPERAWATAN,D-III,UNGGUL,2357
25685,KEDOKTERAN,S1,BAIK,2141
25686,DOKTER,PROFESI,BAIK,2141
25687,KESEHATAN MASYARAKAT,S2,BAIK,2699
25688,KONSERVASI GIGI,SPESIALIS,UNGGUL,2685
25689,BIDAN,PROFESI,BAIK SEKALI,589
25690,KEBIDANAN,S1,BAIK SEKALI,589
25691,FARMASI,S1,BAIK SEKALI,2372
25692,KEDOKTERAN,S1,BAIK,745
25693,DOKTER,PROFESI,BAIK,745
25694,SISTEM INFORMASI,S1,BAIK,858
25695,TEKNIK INFORMATIKA,S1,BAIK,1740
25696,SAINS DATA,S1,BAIK,199
25697,TEKNOLOGI REKAYASA MULTIMEDIA,D-IV,BAIK,3762
25698,TEKNOLOGI REKAYASA MULTIMEDIA,D-IV,BAIK,3762
25699,SISTEM INFORMASI AKUNTANSI,D-III,BAIK SEKALI,1871
25700,TEKNIK SIPIL,S3,UNGGUL,2649
25701,TEKNIK PERTAMBANGAN,S1,BAIK,2198
25702,FARMASI,S1,BAIK,1257
25703,BIDAN,PROFESI,BAIK,2898
25704,KEBIDANAN,S1,BAIK,2898
25705,TEKNOLOGI REKAYASA METALURGI,D-IV,BAIK,1173
25706,BIDAN,PROFESI,BAIK SEKALI,3825
25707,KEBIDANAN,S1,BAIK SEKALI,3825
25708,TEKNOLOGI LABORATORIUM MEDIS,D-III,BAIK,199
