id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
wmeQgzEY5bY5k06fUTaOFoTUgAtewgu0waXk5pUcA0piL7rA6JaikZqG7AQijSKNqUjVuQ==,Kab. Lampung Tengah,Prov. Lampung,Baik,AKBID WAHANA HUSADA,Aktif,Akademi Kebidanan Wahana Husada Bandar Jaya,Swasta,1,2.500.000 - 2.500.000
RlOh6dzidq9kxWaecWWet6x7DPj8I00uw-vJWVJwUVX7E4kmt3A6edlOYMP43SlEWw3RHQ==,Kota Padang,Prov. Sumatera Barat,,STKIP Adzkia,Alih Bentuk,STKIP Adzkia,Swasta,5,
x1nPSXba6N0CYfPDnACtSiJcZ2bpAErPRxAcePTW28u4UIO1fLsufiLQPibkLbb9wSYB8w==,Kota Lhokseumawe,Prov. Aceh,Baik,STIKES Bumi Persada ,Alih Bentuk,STIKES Bumi Persada Lhokseumawe,Swasta,3,
zPBY4_wvdrxTi4CQwITjZzMS7yL-uC0oPt2EzfZtRrEK7VrXn1URdPCScvPA0opRRm21dw==,Kota Ternate,Prov. Maluku Utara,,AKCAMU,Aktif,Akademi Kebidanan Cahwala Maluku Utara,Swasta,1,1.110.000 - 11.110.000
rLi-31ZxDLjao8tJrhJ1CD8qezmwWI9uFFOlCYr4ax27c9WfTJUt_0eu1vBPvZa5Ir6pOA==,Kab. Karawang,Prov. Jawa Barat,,,Alih Bentuk,Universitas Singaperbangsa Karawang,Swasta,20,
yqtTnQg3qrpqnRo5IdZAcJVPa8Tpe6Kdp9Blm3bTAPubtma5FxgtBm3iLOT3SMD7_LEbMA==,Kota Tangerang,Prov. Banten,Baik,Univ Surya,Aktif,Universitas Surya,Swasta,13,
kTekWpQC4pKieYfk11RZ7OXdisSHutp_ib_zAwLWL2dnQ7SxD9exmSOawprwX3tDd6Vasg==,Kab. Sinjai,Prov. Sulawesi Selatan,,STISIP Muhammadiyah ,Alih Bentuk,STISIP Muhammadiyah Sinjai,Swasta,3,
6p2_vMIMjE7oA_YX_ww5dYWKcVRkhvRpX5XJejhC6zHc6ufdCzg-sRGoRclDWqCrHNTwCw==,Kab. Temanggung,Prov. Jawa Tengah,,akpernw,Alih Bentuk,Akademi Keperawatan Ngesti Waluyo Parakan,Swasta,1,
r0mgIXy00GwadPyBu1fYriUbUUpOuRpAZhp5x6scEVPQAIJXGDl-ATewUvT1dMvOmLIjbg==,Kota Kediri,Prov. Jawa Timur,,,Tutup,Sekolah Tinggi Bahasa Asing Cahaya Surya,Swasta,1,
nwOUcYnG5VurrijD6hVdlNV6YN9zZpihnSP5jfVTclRK_mVqjBzhxRa7XvKQOJa0ObSYYQ==,Kab. Purwakarta,Prov. Jawa Barat,Baik,PEI,Aktif,Politeknik Enjinering Indorama,Swasta,9,310.000 - 8.500.000
Kf8b71XuZZrsC4pifBSSBK_rqNA0I_d7_SGDLzDQD91RWnsu5nyr24mHtklu8w3YYFFZog==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,,,Alih Bentuk,Akademi Pariwisata Saint Mary,Swasta,2,
key9U2k6iRc2EhWo1usvyDCacKEgrQMSVvQE_fvpwQhVJLTBmB9EZCRBSuM0SeYsTBw3pQ==,Kab. Nganjuk,Prov. Jawa Timur,Baik,UPMS,Aktif,Universitas PGRI Mpu Sindok,Swasta,12,3.000.000 - 4.000.000
7GuxbYwjWgdrdTOYt8HttiuxSCMHtqoVNC5XOgjl0GTV-Vqwf2lYHiijCYnrLVmBICEctQ==,Kota Bekasi,Prov. Jawa Barat,Baik Sekali,STIKES BANI SALEH,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Bani Saleh,Swasta,5,
esEf-Eg1u_mvbvwIc7HvAFKqcc6Hte5flKE3mufekFrBuPF1zcwQxkz0CIEVmHPugvwiZQ==,Kota Medan,Prov. Sumatera Utara,Baik,AMB MEDAN,Aktif,Akademi Maritim Belawan,Swasta,3,300.000 - 2.400.000
KxtllCyVI_5tmWwqjDoHJwgJ0ulo9wtMztIbYT1aFfneide5rdWXBrdIz2KOdzNyMd5Fyw==,Kab. Indramayu,Prov. Jawa Barat,,,Alih Bentuk,Akademi Minyak Dan Gas Balongan,Swasta,4,
wYv4VI5lydR-SQtVTcB4bH3TMGZfcPuRwEtpAOmb13FkvdadD5-tQuv-8YxKKaCEOUzErw==,Kab. Halmahera Selatan,Prov. Maluku Utara,Baik,UNSAN BACAN,Aktif,Universitas Nurul Hasan Bacan,Swasta,8,
n4PBJQ-jtWYTGACjxWGi7o0GiGC83xQfr6_EI5ZidbyOSfFtI62ANkLbeRuVD8d3riWBCw==,Kota Semarang,Prov. Jawa Tengah,B,ITB Semarang,Aktif,Institut Teknologi dan Bisnis Semarang,Swasta,4,
fSCkNZuoBrOwyFfAtqoPLjk4uSne0X1aA8FCiO8ItNM_1hejp-wADRUSTdkShRHCLskjgg==,Kab. Tebo,Prov. Jambi,,AAMP-RB,Alih Bentuk,Akademi Akuntansi Dan Manajemen Pembangunan,Swasta,2,
YAujcjU1jOyKuMf0Zt2iIxoEEkokKZ8ZxLMwIqgPaShpLTaSY17qRWQaZJml3dtunrQ3Kw==,Kota Medan,Prov. Sumatera Utara,,,Alih Bentuk,Akademi Sekretari Manajemen Cendana,Swasta,2,
QAhn8DPYyLE1AfQ2VAK3A6zGA38tXbi1Vij1gYTxnhl3GSjK2zYfz5jbS7VU3G2PtlWGsg==,Kab. Gresik,Prov. Jawa Timur,,AKSI,Tutup,Akademi Komunitas Semen Indonesia,Swasta,3,
h5ogNea019qCDqq7vsOzn-TiMbH7l7Etm52d5cI-3bCPkREsaMfYxGlVpXIa6Lt_mQersw==,Kota Palu,Prov. Sulawesi Tengah,,AKBID GRAHA ANANDA,Alih Bentuk,Akademi Kebidanan Graha Ananda,Swasta,1,
oV00oMRyeOy4EUR3PnYej-H6N2ktWxFBz6mN9aW4L5fJBvukqqEAMMmxQCAYPV8PrLcIEA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,STIE Putera Sampoern,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Putera Sampoerna,Swasta,2,
-DouDiAfG68AyAejit42TiujYKgyUFKCq6e2Ry0ELm6_xB_iTp0HQ8pE9WZMtK7uyYLJ4g==,Kab. Jember,Prov. Jawa Timur,Baik Sekali,STIKES AL-QODIRI,Aktif,STIKES Bhakti Al-Qodiri,Swasta,3,
X_7JLjqpzlpRkfMbmYO4kK4SCPzF5lI68nKhTFuT2cpa7vJW7y-KesuGR2aSSYr7V7TaLw==,Kota Bengkulu,Prov. Bengkulu,Baik,AAKHB BENGKULU,Aktif,Akademi Analis Kesehatan Harapan Bangsa,Swasta,2,2.400.000 - 9.000.000
hx3xef0fv39fVI9pzbFDXOGo9SeoqxYwCze28ePXqvb3xiNn2Zp0rq1FRD3iHZkH0yA3Ow==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,STIE PAS,Aktif,Sekolah Tinggi Ilmu Ekonomi Pasundan,Swasta,4,1.500.000 - 1.500.000
rip_baD6qwwl4fDZffOKrndScfb-NruDDTK3x3nn2CRs4501vnnF3d5_NtSGQOT9dieQgg==,Kab. Luwu Timur,Prov. Sulawesi Selatan,Baik,ATS,Alih Bentuk,Akademi Teknik Soroako,Swasta,2,3.455.000 - 5.870.000
Gx4q8gbx9NvQPTkmrsMC0YhZ1ElOwL5oL9qn5dps0CK2D6NrB45lxVck0YI6MUSet3f44w==,Kab. Cilacap,Prov. Jawa Tengah,Baik,,Aktif,STKIP Darussalam Cilacap,Swasta,3,2.400.000 - 4.000.000
afnsQmQhQ5uGimM6-fDShyEyfZQrScPOcP1z8u4B8z5qbEb8mmRY1DEEZlWsODshJRLxhA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Unggul,UMB,Aktif,Universitas Mercu Buana,Swasta,32,20.201 - 70.201
K6fZkVafPKAXihGJ2jxEghF3o0Ylmb8IIoKvPeswvBS7zWxsmsINfKP53zHocD6iek6T2g==,Kab. Buleleng,Prov. Bali,,STIKES Majapahit Sin,Tutup,Sekolah Tinggi Ilmu Kesehatan Majapahit Singaraja,Swasta,3,
KeMewapiTL0t9h9dC-Akl5MRYzvDE-44hN4hUn0t6Z_IttwxxpI3bUS1dYTDH_n9br7P0Q==,Kota Banda Aceh,Prov. Aceh,,STIM Banda Aceh,Tutup,Sekolah Tinggi Ilmu Manajemen,Swasta,2,
bJVQh0uJACzCepXpMl_L_UhupizKEk5H9XC0guHaYC9wR3F0FRM-z6rNt2yXjTjhiDADrQ==,Kota Ambon,Prov. Maluku,,,Aktif,Sekolah Tinggi Ilmu Ekonomi Manajemen Rutu Nusa,Swasta,2,
QqvYA0ZZ8_TZ30cr9low0mw4v_QJLRPA9GwSLuO6O6vlM5idfJfEfD9yqhxTUJrnDvborg==,Kota Yogyakarta,Prov. D.I. Yogyakarta,B,ITNY,Aktif,Institut Teknologi Nasional Yogyakarta,Swasta,9,5.970 - 10.700.000
V1FSEsreFF2UtTbZnJ8OMx1IfEbGqR8oyc5LcQ_varuow0CvmJ4WLToCUPkpjz8is0xA-g==,Kab. Banyumas,Prov. Jawa Tengah,Baik,STT Wiworotomo,Aktif,Sekolah Tinggi Teknik Wiworotomo,Swasta,5,2.340.000 - 4.975.000
Cqmbz-aRGKO16HnF28nndon4A5BL8P6v-I9V5rUUyQ9QxtUec0CJX2OJK023o5WcxRSshg==,Kab. Nagakeo,Prov. Nusa Tenggara Timur,Baik,INF,Aktif,Institut Nasional Flores,Swasta,3,3.540.000 - 4.290.000
i6t-2r5SSmZzbWDK84BkHE-kJo3NF-FM1OQ5W7pjmV8woxnrsbfnu2sWkJ458Z5j39STdg==,Kota Jayapura,Prov. Papua,Baik,Akparis '45' Jayapur,Aktif,Akademi Pariwisata 45 Jayapura,Swasta,2,
4L6L3Zr4qlS48g0-uxJWFvwSiI3I9QGtdfigjEKTOTtYcbvLElz1fRnOuMwhwcYaVECpww==,Kota Kendari,Prov. Sulawesi Tenggara,,,Alih Bentuk,Akademi Kesehatan Lingkungan Mandala Waluya,Swasta,2,
DDMP2gPP_zt9VVFftDI9QPANzoZPD1Wx2Stn7vzVByY40o8norJRuLeZHX781ZRL1XU43Q==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,YPB1971,Aktif,Akademi Keuangan Dan Perbankan Borobudur,Swasta,1,4.000.000 - 4.000.000
HCnQCX6sfb3VyU5bgC2QGsB9iZxzAtVyvsRsznn7Pq6aYXWlo2Fm8lb31cs4G1u-jf3JmQ==,Kab. Pati,Prov. Jawa Tengah,,,Tutup,Akademi Pertanian Pragolapati,Swasta,2,
qDpQHgY2uGed6AkkTricv2AjsnJD8v-WoDfz4TLhKVdd8GNfhF1WQa2B7HL98T_22xUikg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,,Alih Bentuk,Sekolah Tinggi Manajemen Prasetiya Mulya,Swasta,2,
uckSo0FLjBRyXtvX1gkkuuvri1MuKmjriRMnmjBN3ljspjCK_i6tSXgtE02mUhRdGcOwUg==,Kota Pasuruan,Prov. Jawa Timur,,STKIP PGRI PASURUAN,Aktif,STKIP PGRI Pasuruan,Swasta,8,
QWe886BEbzdzStWv7u5sRPqUEpW0YZPYEPE9OKbywAPNLu0vFYzOtrVv9v0Gg9Hrvl27vg==,Kab. Ogan Komering Ulu,Prov. Sumatera Selatan,,AKPER Al Ma arif,Alih Bentuk,Akademi Keperawatan Al Ma Arif,Swasta,1,
rKxIBUao7qo8IpOAyQKak3V-ucuVFh--uwbZML9HqsRKelPOz9xs7Z0ZPyrD-Tt6aFVK7w==,Kota Semarang,Prov. Jawa Tengah,,Akfar Nusaputera,Alih Bentuk,Akademi Farmasi Nusaputera Semarang,Swasta,1,
847KxFoEb191v9GB243qqUAQnyBs5taw_Ne27Z2cigzJNjm3Q4oeFchfNnRpAvY6n0MnJQ==,Kota Ambon,Prov. Maluku,,,Alih Bentuk,Akademi Keperawatan Rumkit Tk III Dr. J. A. Latumeten,Swasta,1,
dvD3YmSTsd7mevoptieBeuZ9FqkJbawv8qh4fjfMNNPpDNnZO7mHw5AkRM2nllD881COsg==,Kota Palembang,Prov. Sumatera Selatan,,STMIK MDP,Alih Bentuk,STMIK Global Informatika Mdp,Swasta,3,
467doHnxftt8EQeGXn3KQBD4EMWJ4teeg4GDr_qxsYXhvM0TscFyzNiTpcByLSpNyf1oeQ==,Kota. Tual,Prov. Maluku,Baik,,Aktif,Sekolah Tinggi Ilmu Administrasi Darul Rachman Tual,Swasta,2,1.500.000 - 1.500.000
Y2FNo-s6_igJDKBR9-2BsHxwpXSqcVLIm3YRWQNkakEb-gh1T83rNZ7QUdXyzYB-ZJGiCw==,Kota Bekasi,Prov. Jawa Barat,,STMIK MIKAR,Alih Bentuk,STMIK Mikar,Swasta,3,
cK8JQMkI3sISpPj4G_HW5MAd2ef_jwxLw9OOG5xVhDZX-hhr95wNdaXE2gl_mNemaCdYAw==,Kota Metro,Prov. Lampung,Baik,AKDW,Alih Bentuk,Akademi Keperawatan Dharma Wacana,Swasta,1,1.000.000 - 4.287.000
V8YreH-s3qq8LWahxhuqbeRQW3Z4cCs1_Pifzt5MTsZtUzwkCbmqJ8rgFpTUi65lfiXGQQ==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,,Alih Bentuk,Sekolah Tinggi Pariwisata Sahid,Swasta,7,
9_tbRpr0LC95NawMLEB94qutsZf4EsrBcDc503g7EVTqSFVYS-EmJk-aI6lo9w9Xv4lx3w==,Kab. Bengkalis,Prov. Riau,Baik,,Alih Bentuk,AMIK Mitra Gama,Swasta,3,
v2AVxg3jx4d7kSy_VjfC8svvBk-HapK5I8pEIrTp7lXBYKHF1oKGoephdYX-X_1Dz3SXVw==,Kota Medan,Prov. Sumatera Utara,,,Alih Bentuk,Akademi Keperawatan Helvetia Medan,Swasta,1,
X62IFqdPECKK1J_90-AdfuwyUzXVvpHiKvt3ozCDp51bBPo_1cFveCSjfBUWaM51t3Yziw==,Kota Makassar,Prov. Sulawesi Selatan,Baik,AKPER M.O.M,Aktif,AKPER Mappa Oudang Makassar ,Swasta,1,1.000.000 - 3.250.000
SaCV-Te4Bm0fDYySCKKI_zt2x6tewjxrkSaU6yZHIGnWjiSoPvJcro3T16WWtAY2DjkyIg==,Kota Medan,Prov. Sumatera Utara,,,Alih Bentuk,Akademi Analis Kesehatan Sari Mutiara ,Swasta,1,
FVKBS3nxyNjuwMrBV9wVsJMR1IlF085FCGdbLx4B8I7pC2Q6JQ3TGdAW5C4sGwP795FFTg==,Kab. Sidoarjo,Prov. Jawa Timur,,AKWSS,Aktif,Akademi Kebidanan Wahana Sehat Sidoarjo,Swasta,1,
ZfjPoZDs6F0Mr5SbZoUZXB31Bua_nfeumdOcct72kTCN7pnXnoODlDU5i_QJcG8f1M_FfQ==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,,,Tutup,Akademi Pariwisata Sinar Surya,Swasta,2,
KHlIoLRruYLBsj4Ld03MFmOGxqiWAOzlLjJVR2zzYqajwQuYNIAosP7l6ONtPxCtiyQvWg==,Kab. Tanah Laut,Prov. Kalimantan Selatan,,Politala,Alih Bentuk,Politeknik Tanah Laut,Swasta,3,
LeFuYYAQriC-TpAlcflM-8ADV9mRGps5W_UPWTJeoEPJOfgxzZqVGZWaLbJbSpKT7lkvXg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,,Tutup,Akademi Akuntansi Bentara Indonesia,Swasta,1,
ksX406YwtuRGwwoq9UMTpY31U4_c2ObIu6gC29pwLQ-40PwzyFMvVKc2YCh1edih5vsg0g==,Kab. Bima,Prov. Nusa Tenggara Barat,Baik,STKIP TSB,Aktif,STKIP Taman Siswa Bima,Swasta,7,500.000 - 13.400.000
qOzUNz7Izw63gi13aTDQMiDHl0VLCN9f6T0WcI_Jz8xqHDtH3B23DyQSRa31SCdXj_9QjQ==,Kab. Pidie,Prov. Aceh,,AMIK JABAL GHAFUR,Aktif,AMIK Jabal Ghafur,Swasta,1,2.400.000 - 3.500.000
CmNMJY0hAa8ZbRsOzeIh2OwEVsubgKzMHCxsLRgEkhiQSp2mb25Qar6jm1r98McqqPUC_g==,Kota Tangerang,Prov. Banten,,STIE BUDDHI,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Budhi Tangerang,Swasta,3,
erRRUqGoUoMUnBe_4pFMqXfXs1_XjOPNL8AqSTsrvn0fXJkq4LRYGYkDB15bCykNfSAkIw==,Kab. Tapanuli Tengah,Prov. Sumatera Utara,Baik,STPK MATAULI,Aktif,Sekolah Tinggi Perikanan dan Kelautan Matauli,Swasta,3,
N0XgYXOW2fP8qrO084Od-tAtsGQw_rzqb_IgWPMMMQi9G9yM18RSEtVv4anzWgv6UDaYdg==,Kota Palu,Prov. Sulawesi Tengah,Baik,POLITEKNIK PALU,Aktif,Politeknik Palu,Swasta,3,2.400.000 - 2.400.000
D3VcT4f2KYza3z-8spPFAXdzTqyBDDX200n0guVcuDIDxu9279Q9GlMAEBYSkYREvxy0Ng==,Kab. Sragen,Prov. Jawa Tengah,,,Tutup,Politeknik Unggulan Sragen,Swasta,3,
f9ZEs0GnAtDorLJpYpHLSBrMX0-5FkcS9UrexhczR2mPCaIN8YJ0nsTA1OnlzIHsAlP8eQ==,Kab. Tangerang,Prov. Banten,Baik,UTPAS,Aktif,Universitas Utpadaka Swastika,Swasta,8,590.000 - 4.200.000
pS8fLTc68L3K_sXo4ZlLkciKoEDKqIrs_z8b3q5nFMspNAVVcnr6lLBbzd1Hu_bBMbGztA==,Kab. Banyumas,Prov. Jawa Tengah,,Akbid YLPP Purwokert,Alih Bentuk,Akademi Kebidanan YLPP Purwokerto,Swasta,1,
rRQjc3wg-acoX8HPHQ3b2PTtE63_-WcKTJPTavBX4_WfUvHOUZwUfrAAdqO9Auak07xoAQ==,Kab. Sumedang,Prov. Jawa Barat,Baik,,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Sebelas April,Swasta,4,
HPmyBicll4OhRipXUh0GRisodc8CtfLCpx3Z3mj3XgRMvKAAgkyNopUy2NpNC8Fx_WxTMQ==,Kota Bandar Lampung,Prov. Lampung,,,Alih Bentuk,Sekolah Tinggi Bahasa Asing Yunisla Bandar Lampung,Swasta,2,
OX8lAsWU5naZeL3_vEuC8u7EIQIANMUFJpV8hHW9lH1R6qCoMW68B4jCzYscxhJq6LJOIQ==,Kab. Pasuruan,Prov. Jawa Timur,Baik,ITSNU PASURUAN,Alih Bentuk,Institut Teknologi dan Sains Nahdlatul Ulama Pasuruan,Swasta,7,
IS0mAo2dPEKZRaV1FAar0FjIPuk46YltI39PBR52qiRap495E_o8mk60A52oIG0bXbwtiA==,Kab. Tabanan,Prov. Bali,Baik,STIKES AMETA,Aktif,STIKES Advaita Medika Tabanan,Swasta,4,5.500.000 - 6.150.000
nZBzahRQnJNVO8BBOKhYFcFzZ6TiGPyBAqpgwXrt7YLZwDBCIjDCKLOTAKOLOa2bHzyRow==,Kab. Jepara,Prov. Jawa Tengah,,Akbidal,Alih Bentuk,Akademi Kebidanan Islam Al-hikmah,Swasta,1,
Xj_8ww_ALexjToqMJIqeQY-YYAW1qEoS9CVMLRNbbXPngaEre4DAQwXe7cvXlrFQHvCCvg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,,Tutup,Akademi Akuntansi Syafa at Indonesia,Swasta,1,
LDeTueZPoedxDS3OHnF1Ezua0mcUBhq_eLB_0y8wvovxr8XTMRY5ZdAMPQzrdou4bPuZzA==,Kota Palembang,Prov. Sumatera Selatan,Baik,STIKES Abdurahman,Aktif,Sekolah Tinggi Ilmu Kesehatan Abdurahman Palembang,Swasta,4,3.000.000 - 18.350.000
LUWNdPYIfujBdl2Rcr6yBzbRcocue69lZv6z3SVdCWaxIZHOyz4QBOByEgtbhoH157qr-g==,Kota Tangerang,Prov. Banten,Baik,UBD,Aktif,Universitas Buddhi Dharma,Swasta,21,200.000 - 10.190.000
MDs3doPi1Bvva9cS64-g9uq7JvCgFds2ekPqPTAiLY-dimy8IakEG2bY1fEbMPp_OwCugQ==,Kota Pontianak,Prov. Kalimantan Barat,,-,Alih Bentuk,Akademi Kebidanan St Benedicta Pontianak,Swasta,1,
dMQCyu0xXDMWZlP_1yjQyeia2nZ-aDyf0XCC8k9fty-2Cjm4IQNkQgpCbeyc6ThUY59CnA==,Kota Lhokseumawe,Prov. Aceh,,STIE Bumi Persada,Alih Bentuk,STIE Bumi Persada Lhokseumawe,Swasta,2,
FWddmmgH1AVgj7TFFzVoiIjfBuDdUC2YHra7KFqLNyIMC9pi4XzeE3R4tEw6KeOY7OTTDA==,Kab. Lampung Tengah,Prov. Lampung,,,Alih Bentuk,Akademi Kebidanan Patriot Bangsa Husada,Swasta,1,
34VWiA2QsqV0SbjZH0SADg4XAx7g3zvLM-zJKdjvrvRkFoL5TRr0RF4Fr7Tzl9Iyez3Jmw==,Kab. Lebak,Prov. Banten,Baik,USBR,Aktif,Universitas Setia Budhi Rangkasbitung,Swasta,11,600.000 - 10.320.000
3c8vxTS1zqiofg_kD5U7lfZ0oJoX3deogG6sEuDWOV4WCyJR-oiT_dDDiFRr0KSXFTu-Ug==,Kab. Kendal,Prov. Jawa Tengah,,,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Uniska,Swasta,2,
qLl-YD0EXOfC0FTCCymOOimQ5593xfmmdB3qmmkOmF9lZSZL-LLtnhOwV4aAUCgJcWL3lg==,Kota Medan,Prov. Sumatera Utara,Unggul,Unpri,Aktif,Universitas Prima Indonesia,Swasta,61,1 - 30.000.000
WPqrb55JFFd4leG9KlxhCmiyPL-knwCiPex1fs5ZCd8YK3abvFwEjL-LtIf9VHYZKvPK0Q==,Kota Makassar,Prov. Sulawesi Selatan,Baik Sekali,STIEM Bongaya,Aktif,Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya,Swasta,7,100.000 - 13.000.000
2J9decDhSSW7t1Oc_9KhoNKce_re3X1tjTRWzS8C-f7mF_1Pxhz0AsI6ihYtIX9ucoFNtw==,Kota Bukittinggi,Prov. Sumatera Barat,,STIKes YARSI SUMBAR,Alih Bentuk,STIKES Yarsi Sumatera Barat,Swasta,4,
qbdLnxjhmNa-QeqSCm7cCYL53pbYpu8aa-EgephVmULiasuCbO9Lo1b-b9h9zOm-zvWhpA==,Kota Tangerang,Prov. Banten,,,Alih Bentuk,Sekolah Tinggi Teknologi Pelita Bangsa,Swasta,3,
sZ0vc9TX6fnPJSV-uoOrIFl90P7Zj_aLedUFyoY2S6zKGtVY4MMAHIzU4KLJ05nNzzc1GA==,Kota Medan,Prov. Sumatera Utara,,STIE MTU,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Mahkota Tricom Unggul,Swasta,2,
uhrJONN6t2pdLcqsxSsKZFEQqEBvkgwtobYbvsYS4_jaFeBEWnnh7m8-fODDlv61G8ch3w==,Kab. Sleman,Prov. D.I. Yogyakarta,,,Tutup,Akademi Teknologi Otomotif Nasional,Swasta,1,
P3Qn1Zz1keJJ9LtujnTgT_IvU6DNnHYtljPYxo0Fm6pZamNHQz3YznNm2Cvs0GSyyyqffQ==,Kota Palembang,Prov. Sumatera Selatan,B,UNISTI,Aktif,Universitas Sjakhyakirti,Swasta,11,200.000 - 11.700.000
r7CO_DTp-9CT6119-qCJQd9QSCcDy9u8Ot5swSgXgckpiW4UljkdyhKgIA_RDR7QMJDeRA==,Kab. Sidenreng Rappang,Prov. Sulawesi Selatan,,STIKES Muhammadiyah ,Alih Bentuk,STIKES Muhammadiyah Sidrap,Swasta,10,
-BxpK2tEw4D9l4gl27rqvH_VnRqcdIQ1Uy0xdPpCS_AAUhJvwRwf3kL2m7FZYTDkdMdEVQ==,Kab. Tulang Bawang Barat,Prov. Lampung,,,Alih Bentuk,Akademi Manajemen Informatika & Komputer Starteck,Swasta,1,
apu7F0hLsjjh16XDWaHlPFttG76EfKotqqdQcOf6TFCtd4dgYtm7vfvq4rQNrO6b2EUllw==,Kab. Bantul,Prov. D.I. Yogyakarta,Baik Sekali,STTKD,Aktif,Sekolah Tinggi Teknologi Kedirgantaraan,Swasta,9,
aQ0Kyf4eJ5llqUld9nh0ciRfV3xaAo6To81fSKAB90OKOj_I0TVJErvDjskYXjwdAKUz0Q==,Kab. Jayapura,Prov. Papua,Baik,,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Jayapura,Swasta,6,5.100.000 - 13.000.000
B9NlKiGGDevy63yNZ8jKfi4M1YAcKrzcieGHyFQ1B5_KH-v_pRF5aYgy0r3ZdTm3V3VlUA==,Kota Banjarmasin,Prov. Kalimantan Selatan,,STIH Sultan Adam Ban,Aktif,Sekolah Tinggi Ilmu Hukum Sultan Adam,Swasta,2,2.500.000 - 5.000.000
8XUFSOux8qx6R8qCiSBU5ufv-X20RhVnAarU7OvSMhzLH-xEdRRq9Ss4EMFcE8Jb0EwkEA==,Kota Mataram,Prov. Nusa Tenggara Barat,,IKIP Mataram,Alih Bentuk,IKIP Mataram,Swasta,12,
j0Cgnl7nWhiDNYPgmdBdpxNsUfqJ0HJbo0LF3WGQ_mgtCjDhp1U6o2_conHMVjdjtvfuDg==,Kab. Cirebon,Prov. Jawa Barat,Baik,AKPER BPC,Aktif,Akademi Keperawatan Buntet Pesantren,Swasta,1,7.000.000 - 7.000.000
-zXAm3RjZKUVAnYoGryTo5vOkj7vhEagAxgoPRr4-4wpz7ifi18aglgLzDzBdrbDUYlm1Q==,Kab. Deli Serdang,Prov. Sumatera Utara,,STIKes MEDISTRA Lubu,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Medistra,Swasta,6,
VvigTmENLlknnyD3qX7Stjip_k-Z2SCDEF5SjQfq6f4DWhbWQNf2RJwghxDnMt4rQbIJ3g==,Kota Madiun,Prov. Jawa Timur,B,UNMER,Aktif,Universitas Merdeka Madiun,Swasta,11,2.900.000 - 3.600.000
kWr3L6egrrS-oyq5oHpU1Y4CXceDDuYwfzbFC1VwZjetJF8vM5VUAIHooxUjF3flOoe4XA==,Kab. Cirebon,Prov. Jawa Barat,Baik,STIE CIREBON,Aktif,Sekolah Tinggi Ilmu Ekonomi Cirebon,Swasta,3,1.000.000 - 8.000.000
njQFo2XWr3BFjMvdKMhqWqtuzGuWPwvsACqp_tPbozfNX-hTjR9Ry9Cj6wyrrV7v-9U_Nw==,Kota Malang,Prov. Jawa Timur,Baik Sekali,Unmer Malang,Aktif,Universitas Merdeka Malang,Swasta,34,1 - 19.000.000
fKDyTwNlqbP81Lbj7EdiujVlyE-jURFi12kxAaMGtAybCzK_I1T6qVdKv5DrtUTf_fPt2Q==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,,STIM Saint Mary,Alih Bentuk,Sekolah Tinggi Ilmu Manajemen Saint Mary,Swasta,6,
0Nxw5ukel3E00RSlSojeLv9cJHSQ4efPhMniCdavLisZ0lTMDep6Z1JACnpoqPVabfzWdA==,Kab. Manggarai,Prov. Nusa Tenggara Timur,,STIKes,Alih Bentuk,STIKES Santu Paulus Ruteng,Swasta,2,
8db_Fq7vzV2n3CNr7Ixdr87P-684Tww6CDEz9sKwf6MUTfAiZNqa5CoGFbwCX6tXW40q5w==,Kota Banda Aceh,Prov. Aceh,Baik,AKAFARMA Banda Aceh,Aktif,Akademi Analis Farmasi Dan Makanan Banda Aceh,Swasta,1,2.400.000 - 2.400.000
WDz-bfrMG2wmXTXNv6jWqef8VbHVZIv3gbK--s-31V38jMOdwk4BzwV8kpqQmoRD0d_diQ==,Kota Banjarbaru,Prov. Kalimantan Selatan,Baik,STIKES Husada Borneo,Aktif,STIKES Husada Borneo,Swasta,5,1.950.000 - 14.250.000
