cluster,cluster_name,institution_name,institution_code,body_type,link,province,campus_accreditation,banpt_code,rank,institution_code,student_amount,lecturer_amount,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI JAYAKUSUMA,1191,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-1449,,1191,-1.0,-1.0,2675000.0,350000.0,5000000.0,5350000.0,700000.0,10000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PANCASAKTI TEGAL,1192,SWASTA,https://rencanamu.id/cari-kampus/universitas-pancasakti,JAWA TENGAH,UNGGUL,banpt-1518,,1192,4726.0,4726.0,2650000.0,800000.0,4500000.0,5300000.0,1600000.0,9000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS GRAHA KARYA MUARA BULIAN,1193,SWASTA,-,JAMBI,BAIK,banpt-592,,1193,-1.0,-1.0,2650000.0,2650000.0,2650000.0,5300000.0,5300000.0,5300000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MAHKOTA TRICOM UNGGUL,1194,SWASTA,-,SUMATERA UTARA,TERAKREDITASI,banpt-53,,1194,-1.0,-1.0,2650000.0,300000.0,5000000.0,5300000.0,600000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS PGRI KALIMANTAN,1195,SWASTA,-,KALIMANTAN SELATAN,B,banpt-1158,,1195,-1.0,-1.0,2637500.0,2625000.0,2650000.0,5275000.0,5250000.0,5300000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS PIGNATELLI TRIPUTRA,1196,SWASTA,-,JAWA TENGAH,BAIK,banpt-2262,,1196,-1.0,-1.0,2625000.0,200000.0,5050000.0,5250000.0,400000.0,10100000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI MANAJEMEN INFORMATIKA KOMPUTER UYELINDO KUPANG,1197,SWASTA,-,NUSA TENGGARA TIMUR,B,banpt-1875,,1197,-1.0,-1.0,2625000.0,1050000.0,4200000.0,5250000.0,2100000.0,8400000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU ADMINISTRASI ADABIAH,1198,SWASTA,-,SUMATERA BARAT,BAIK,banpt-2269,,1198,-1.0,-1.0,2625000.0,1250000.0,4000000.0,5250000.0,2500000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS DUMOGA KOTAMOBAGU,1199,SWASTA,-,SULAWESI UTARA,BAIK,banpt-1027,UN,1199,-1.0,-1.0,2625000.0,2500000.0,2750000.0,5250000.0,5000000.0,5500000.0
3,Perguruan Tinggi Menengah di Daerah,AMIK MAPAN TANGERANG,1200,SWASTA,-,BANTEN,BAIK,banpt-1910,,1200,-1.0,-1.0,2625000.0,2400000.0,2850000.0,5250000.0,4800000.0,5700000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI KESUMANEGARA,1201,SWASTA,-,JAWA TIMUR,BAIK,banpt-1768,,1201,-1.0,-1.0,2625000.0,1650000.0,3600000.0,5250000.0,3300000.0,7200000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS AL HIKMAH JEPARA,1202,SWASTA,-,JAWA TENGAH,BAIK,banpt-1336,,1202,-1.0,-1.0,2622500.0,145000.0,5100000.0,5245000.0,290000.0,10200000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS AL-KHAIRIYAH,1203,SWASTA,-,BANTEN,BAIK,banpt-338,,1203,-1.0,-1.0,2617500.0,535000.0,4700000.0,5235000.0,1070000.0,9400000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI TEKNIK PATI,1204,SWASTA,-,JAWA TENGAH,BAIK,banpt-1857,,1204,-1.0,-1.0,2600000.0,980000.0,4220000.0,5200000.0,1960000.0,8440000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS WERISAR,1205,SWASTA,-,PAPUA BARAT,BAIK,banpt-1568,,1205,-1.0,-1.0,2600000.0,2600000.0,2600000.0,5200000.0,5200000.0,5200000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS TEKNOLOGI SULAWESI,1206,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-2402,572,1206,-1.0,-1.0,2600000.0,1200000.0,4000000.0,5200000.0,2400000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS GUNUNG KIDUL,1207,SWASTA,-,D.I. YOGYAKARTA,BAIK,banpt-3179,492,1207,-1.0,-1.0,2600000.0,1200000.0,4000000.0,5200000.0,2400000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER AMIKOM SURAKARTA,1208,SWASTA,-,JAWA TENGAH,BAIK,banpt-4010,,1208,-1.0,-1.0,2580000.0,1880000.0,3280000.0,5160000.0,3760000.0,6560000.0
3,Perguruan Tinggi Menengah di Daerah,STKIP HERMON TIMIKA,1209,SWASTA,-,PAPUA,BAIK,banpt-1951,,1209,-1.0,-1.0,2580000.0,1200000.0,3960000.0,5160000.0,2400000.0,7920000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS SAINS ISLAM AL MAWADDAH WARRAHMAH KOLAKA,1210,SWASTA,-,SULAWESI TENGGARA,BAIK,banpt-1795,,1210,-1.0,-1.0,2580000.0,160000.0,5000000.0,5160000.0,320000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI BAHASA ASING PRAYOGA,1211,SWASTA,-,SUMATERA BARAT,BAIK,banpt-3944,,1211,-1.0,-1.0,2575000.0,150000.0,5000000.0,5150000.0,300000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK ANTAR BANGSA,1212,SWASTA,-,BANTEN,BAIK,banpt-2078,,1212,-1.0,-1.0,2550000.0,1000000.0,4100000.0,5100000.0,2000000.0,8200000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI SURAKARTA,1213,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-ekonomi-surakarta,JAWA TENGAH,B,banpt-3245,,1213,959.0,23.0,2550000.0,2000000.0,3500000.0,5100000.0,4000000.0,7000000.0
3,Perguruan Tinggi Menengah di Daerah,STKIP PELITA NUSANTARA BUTON,1214,SWASTA,-,SULAWESI TENGGARA,BAIK,banpt-1295,,1214,-1.0,-1.0,2550000.0,2200000.0,2900000.0,5100000.0,4400000.0,5800000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS TEKNOLOGI MATARAM,1215,SWASTA,-,NUSA TENGGARA BARAT,BAIK SEKALI,banpt-1949,,1215,-1.0,-1.0,2532000.0,324000.0,4740000.0,5064000.0,648000.0,9480000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI FILSAFAT THEOLOGIA INDONESIA TIMUR,1216,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-1610,,1216,-1.0,-1.0,2525000.0,400000.0,4650000.0,5050000.0,800000.0,9300000.0
3,Perguruan Tinggi Menengah di Daerah,AMIK PURNAMA NIAGA,1217,SWASTA,-,JAWA BARAT,BAIK,banpt-1765,,1217,-1.0,-1.0,2525000.0,2350000.0,2700000.0,5050000.0,4700000.0,5400000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN BISNIS ADIAS,1218,SWASTA,-,JAWA TENGAH,BAIK,banpt-2160,,1218,-1.0,-1.0,2525000.0,1050000.0,4000000.0,5050000.0,2100000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,APIKES IRIS,1219,SWASTA,-,SUMATERA BARAT,BAIK,banpt-426,,1219,-1.0,-1.0,2525000.0,400000.0,4650000.0,5050000.0,800000.0,9300000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI JAYA NEGARA TAMANSISWA,1220,SWASTA,-,JAWA TIMUR,BAIK,banpt-2819,,1220,-1.0,-1.0,2525000.0,2100000.0,2950000.0,5050000.0,4200000.0,5900000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS TRIBUANA KALABAHI,1221,SWASTA,-,NUSA TENGGARA TIMUR,BAIK,banpt-3741,582,1221,-1.0,-1.0,2520000.0,1500000.0,3540000.0,5040000.0,3000000.0,7080000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MERANGIN,1222,SWASTA,-,JAMBI,BAIK SEKALI,banpt-1675,,1222,-1.0,-1.0,2510000.0,1520000.0,3500000.0,5020000.0,3040000.0,7000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN AL MAKSUM,1223,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2808,,1223,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH PURWOREJO,1224,SWASTA,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-purworejo,JAWA TENGAH,B,banpt-3310,88,1224,4367.0,4367.0,2500000.0,2500000.0,20000000.0,5000000.0,5000000.0,20000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI OTTOW & GEISSLER SERUI,1225,SWASTA,-,PAPUA,BAIK,banpt-2448,,1225,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT BISNIS MUHAMMADIYAH BEKASI,1226,SWASTA,-,JAWA BARAT,BAIK,banpt-2068,,1226,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI TEKNOLOGI INFORMATIKA SONY SUGEMA,1227,SWASTA,-,JAWA BARAT,BAIK,banpt-911,,1227,-1.0,-1.0,2500000.0,1500000.0,3500000.0,5000000.0,3000000.0,7000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU KESEHATAN BUDI MULIA,1228,SWASTA,-,SULAWESI TENGGARA,BAIK,banpt-1435,,1228,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN SERAM RAYA,1229,SWASTA,-,MALUKU,BAIK,banpt-1456,,1229,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI YPHB,1230,SWASTA,-,ACEH,BAIK,banpt-637,,1230,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,STKIP ISLAM SABILAL MUHTADIN BANJARMASIN,1231,SWASTA,-,KALIMANTAN SELATAN,BAIK,banpt-970,,1231,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI AL-ANWAR,1232,SWASTA,-,JAWA TIMUR,BAIK,banpt-3970,,1232,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS ARYASATYA DEO MURI,1233,SWASTA,-,NUSA TENGGARA TIMUR,BAIK,banpt-2179,587,1233,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,STISIP SYAMSUL ULUM,1234,SWASTA,-,JAWA BARAT,BAIK,banpt-2968,,1234,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI AMA,1235,SWASTA,-,JAWA TENGAH,BAIK,banpt-2161,,1235,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU ADMINISTRASI ISKANDAR THANI,1236,SWASTA,-,ACEH,BAIK,banpt-3408,,1236,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,STISIP MERDEKA MANADO,1237,SWASTA,-,SULAWESI UTARA,BAIK,banpt-299,,1237,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS AISYIYAH YOGYAKARTA,1238,SWASTA,-,D.I. YOGYAKARTA,UNGGUL,banpt-1999,203,1238,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU HUKUM AL-BANNA,1239,SWASTA,-,ACEH,BAIK,banpt-999,,1239,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS ASAHAN,1240,SWASTA,-,SUMATERA UTARA,B,banpt-1830,408,1240,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU KOMPUTER 22 JANUARI KENDARI,1241,SWASTA,-,SULAWESI TENGGARA,BAIK,banpt-1631,,1241,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT KESEHATAN DAN BISNIS ST. FATIMAH MAMUJU,1242,SWASTA,-,SULAWESI BARAT,BAIK,banpt-1332,,1242,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS DARUL MA`ARIF,1243,SWASTA,-,JAWA BARAT,BAIK,banpt-295,,1243,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI INDONESIA MAKASSAR,1244,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-1061,,1244,-1.0,-1.0,2500000.0,2000000.0,3000000.0,5000000.0,4000000.0,6000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU PERTANIAN YASHAFA,1245,SWASTA,-,ACEH,BAIK,banpt-1322,,1245,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI PIONER MANADO,1246,SWASTA,-,SULAWESI UTARA,BAIK,banpt-928,,1246,-1.0,-1.0,2500000.0,1500000.0,3500000.0,5000000.0,3000000.0,7000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MA'SOEM,1247,SWASTA,-,JAWA BARAT,BAIK,banpt-2357,,1247,-1.0,-1.0,2500000.0,1000000.0,4000000.0,5000000.0,2000000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU ADMINISTRASI PELITA NUSANTARA,1248,SWASTA,-,ACEH,BAIK,banpt-3052,,1248,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT RAHMANIYAH SEKAYU,1249,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-453,,1249,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,STKIP PARACENDEKIA N W SUMBAWA,1250,SWASTA,-,NUSA TENGGARA BARAT,BAIK,banpt-2137,,1250,-1.0,-1.0,2500000.0,1000000.0,4000000.0,5000000.0,2000000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT SAINS DAN TEKNOLOGI ESA TRINITA,1251,SWASTA,-,SULAWESI UTARA,BAIK,banpt-1534,,1251,-1.0,-1.0,2500000.0,2400000.0,2600000.0,5000000.0,4800000.0,5200000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN BISNIS NUSANTARA,1252,SWASTA,-,LAMPUNG,BAIK,banpt-741,,1252,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MUSLIM BUTON,1253,SWASTA,-,SULAWESI TENGGARA,BAIK,banpt-2628,,1253,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN KUMALA LAMPUNG METRO,1254,SWASTA,-,LAMPUNG,BAIK,banpt-403,,1254,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI WIDYA PERSADA,1255,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-817,,1255,-1.0,-1.0,2500000.0,1500000.0,3500000.0,5000000.0,3000000.0,7000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN SAINS NAHDLATUL ULAMA KALIMANTAN,1256,SWASTA,-,KALIMANTAN TENGAH,BAIK,banpt-537,,1256,-1.0,-1.0,2500000.0,2000000.0,3000000.0,5000000.0,4000000.0,6000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU PERTANIAN BELITANG,1257,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-2638,,1257,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,STIKS TAMALANREA MAKASSAR,1258,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-1968,,1258,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK METHODIST BINJAI,1259,SWASTA,-,SUMATERA UTARA,BAIK,banpt-420,,1259,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK BINA PATRIA,1260,SWASTA,-,JAWA TENGAH,BAIK,banpt-2407,,1260,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MANDIRI,1261,SWASTA,-,JAWA BARAT,BAIK,banpt-2457,,1261,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN SAINS NAHDLATUL ULAMA SRIWIJAYA SUMATERA SELATAN,1262,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-301,,1262,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS ISLAM SUMATERA BARAT,1263,SWASTA,-,SUMATERA BARAT,BAIK,banpt-633,591,1263,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MUHAMMADIYAH BERAU,1264,SWASTA,-,KALIMANTAN TIMUR,BAIK SEKALI,banpt-2195,410,1264,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN BISNIS TUBAN,1265,SWASTA,-,JAWA TIMUR,BAIK,banpt-1329,,1265,-1.0,-1.0,2500000.0,2500000.0,2500000.0,5000000.0,5000000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI PPI,1266,SWASTA,-,BANTEN,B,banpt-2254,,1266,-1.0,-1.0,2475000.0,550000.0,4400000.0,4950000.0,1100000.0,8800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI SAMARINDA,1267,SWASTA,-,KALIMANTAN TIMUR,BAIK,banpt-1479,,1267,-1.0,-1.0,2475000.0,1750000.0,3200000.0,4950000.0,3500000.0,6400000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS SATYA WIYATA MANDALA,1268,SWASTA,-,PAPUA,BAIK,banpt-3199,586,1268,-1.0,-1.0,2475000.0,1000000.0,3950000.0,4950000.0,2000000.0,7900000.0
3,Perguruan Tinggi Menengah di Daerah,AMIK TOMAKAKA,1269,SWASTA,-,SULAWESI BARAT,BAIK,banpt-1168,,1269,-1.0,-1.0,2460000.0,2460000.0,2460000.0,4920000.0,4920000.0,4920000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU MARITIM INDONESIA TERNATE,1270,SWASTA,-,MALUKU UTARA,BAIK,banpt-1961,,1270,-1.0,-1.0,2450000.0,2400000.0,2500000.0,4900000.0,4800000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI BISNIS RUNATA,1271,SWASTA,-,BALI,BAIK,banpt-2222,,1271,-1.0,-1.0,2450000.0,100000.0,4800000.0,4900000.0,200000.0,9600000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN PADANG LAWAS,1272,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2697,,1272,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MA'ARIF NAHDLATUL ULAMA KEBUMEN,1273,SWASTA,-,JAWA TENGAH,BAIK,banpt-3819,,1273,-1.0,-1.0,2400000.0,2000000.0,2800000.0,4800000.0,4000000.0,5600000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI KERTANEGARA,1274,SWASTA,-,JAWA TIMUR,BAIK,banpt-1455,,1274,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK SURYA INTAN,1275,SWASTA,-,LAMPUNG,BAIK,banpt-1423,,1275,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK MERCUSUAR,1276,SWASTA,-,JAWA BARAT,BAIK,banpt-2666,,1276,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN BISNIS BINA SRIWIJAYA PALEMBANG,1277,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-352,,1277,-1.0,-1.0,2400000.0,2300000.0,2500000.0,4800000.0,4600000.0,5000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI BISNIS DAN KESEHATAN MUHAMMADIYAH MUNA BARAT,1278,SWASTA,-,SULAWESI TENGGARA,BAIK,banpt-727,,1278,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK INDONESIA BANDA ACEH,1279,SWASTA,-,ACEH,BAIK,banpt-3659,,1279,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI AL-MADANI,1280,SWASTA,-,LAMPUNG,BAIK,banpt-2598,,1280,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN BISNIS MUHAMMADIYAH POLEWALI MANDAR,1281,SWASTA,-,SULAWESI BARAT,BAIK,banpt-1730,,1281,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS KRISTEN TENTENA,1282,SWASTA,-,SULAWESI TENGAH,BAIK,banpt-907,583,1282,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS SULTAN FATAH,1283,SWASTA,-,JAWA TENGAH,BAIK,banpt-3914,502,1283,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU MANAJEMEN INDONESIA MEULABOH,1284,SWASTA,-,ACEH,BAIK,banpt-1462,,1284,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI PUTRA TIMOR,1285,SWASTA,-,NUSA TENGGARA TIMUR,BAIK,banpt-1172,,1285,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,AMIK TRI DHARMA PALU,1286,SWASTA,-,SULAWESI TENGAH,BAIK,banpt-1284,,1286,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI YASMI,1287,SWASTA,-,JAWA BARAT,BAIK,banpt-3612,,1287,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI TEKNOLOGI NUSANTARA INDONESIA,1288,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-3181,,1288,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,AMIK BUMI NUSANTARA,1289,SWASTA,-,JAWA BARAT,BAIK,banpt-1251,,1289,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI YAPI BONE,1290,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-146,,1290,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI TEKNOLOGI TEXMACO,1291,SWASTA,-,JAWA BARAT,BAIK,banpt-1039,,1291,-1.0,-1.0,2400000.0,1800000.0,3000000.0,4800000.0,3600000.0,6000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS ISLAM LABUHAN BATU,1292,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2382,566,1292,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN BISNIS BANTEN,1293,SWASTA,-,BANTEN,BAIK,banpt-1821,,1293,-1.0,-1.0,2400000.0,2400000.0,2400000.0,4800000.0,4800000.0,4800000.0
