average_semester_fee,student_amount,lecturer_amount,institution_name,faculty,edu_level,accreditation,body_type,province,campus_accreditation,klaster
4695000.0,5243.0,193.0,UNIVERSITAS SURAKARTA,FAKULTAS EKONOMI,S1,BAIK SEKALI,SWASTA,JAWA TENGAH,BAIK,3
4695000.0,5243.0,193.0,UNIVERSITAS SURAKARTA,FAKULTAS TEKNOLOGI INDUSTRI,S1,BAIK,SWASTA,JAWA TENGAH,BAIK,3
4695000.0,5243.0,193.0,UNIVERSITAS SURAKARTA,FAKULTAS BAHASA DAN SASTRA,S1,B,SWASTA,JAWA TENGAH,BAIK,2
4695000.0,5243.0,193.0,UNIVERSITAS SURAKARTA,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,BAIK SEKALI,SWASTA,JAWA TENGAH,BAIK,3
18300000.0,1581.0,60.0,UNIVERSITAS SURYA,FAKULTAS ILMU HAYATI,S1,BAIK,SWASTA,BANTEN,BAIK,3
18300000.0,1581.0,60.0,UNIVERSITAS SURYA,FAKULTAS SOSIAL DAN EKONOMI,S1,B,SWASTA,BANTEN,BAIK,2
18300000.0,1581.0,60.0,UNIVERSITAS SURYA,FAKULTAS ILMU HAYATI,S1,BAIK,SWASTA,BANTEN,BAIK,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS MANAJEMEN,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS TEKNIK DAN TEKNOLOGI,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS MANAJEMEN,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS TEKNIK DAN TEKNOLOGI,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS MANAJEMEN,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS TEKNIK DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS TEKNIK DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
12000000.0,242.0,28.0,UNIVERSITAS TANRI ABENG,FAKULTAS TEKNIK DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS KOMUNIKASI DAN BISNIS,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS EKONOMI DAN BISNIS,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS TEKNIK ELEKTRO,S1,BAIK,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS INDUSTRI KREATIF,S1,A,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS INDUSTRI KREATIF,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS TEKNIK ELEKTRO,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS KOMUNIKASI DAN BISNIS,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS TEKNIK ELEKTRO,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS REKAYASA INDUSTRI,S1,BAIK,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS INFORMATIKA,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS TEKNIK ELEKTRO,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS REKAYASA INDUSTRI,S1,BAIK,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS INDUSTRI KREATIF,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS INFORMATIKA,S1,BAIK SEKALI,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS INDUSTRI KREATIF,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS ILMU TERAPAN,S1,UNGGUL,SWASTA,JAWA BARAT,UNGGUL,1
13000000.0,32729.0,973.0,UNIVERSITAS TELKOM,FAKULTAS INFORMATIKA,S1,BAIK SEKALI,SWASTA,JAWA BARAT,UNGGUL,1
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS SAINS, TEKNOLOGI, DAN DESAIN",S1,C,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS EKONOMI, BISNIS, DAN HUMANIORA",S1,B,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS SAINS, TEKNOLOGI, DAN DESAIN",S1,B,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS EKONOMI, BISNIS, DAN HUMANIORA",S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS EKONOMI, BISNIS, DAN HUMANIORA",S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS EKONOMI, BISNIS, DAN HUMANIORA",S1,UNGGUL,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS SAINS, TEKNOLOGI, DAN DESAIN",S1,C,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS EKONOMI, BISNIS, DAN HUMANIORA",S1,B,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS SAINS, TEKNOLOGI, DAN DESAIN",S1,C,SWASTA,D.K.I. JAKARTA,B,2
6375000.0,3011.0,92.0,UNIVERSITAS TRILOGI,"FAKULTAS SAINS, TEKNOLOGI, DAN DESAIN",S1,C,SWASTA,D.K.I. JAKARTA,B,2
5550000.0,8110.0,8110.0,UNIVERSITAS WIDYATAMA,FAKULTAS EKONOMI,S1,A,SWASTA,JAWA BARAT,B,2
5550000.0,8110.0,8110.0,UNIVERSITAS WIDYATAMA,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,2
5550000.0,8110.0,8110.0,UNIVERSITAS WIDYATAMA,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,2
5550000.0,8110.0,8110.0,UNIVERSITAS WIDYATAMA,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,2
5550000.0,8110.0,8110.0,UNIVERSITAS WIDYATAMA,FAKULTAS BAHASA,S1,B,SWASTA,JAWA BARAT,B,2
5550000.0,8110.0,8110.0,UNIVERSITAS WIDYATAMA,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,2
