prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-722,rencanamu-220,UNKNOWN,PENDIDIKAN BAHASA ARAB,C
prodi-723,rencanamu-220,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-724,rencanamu-220,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-725,rencanamu-220,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-726,rencanamu-220,UNKNOWN,KEPERAWATAN,C
prodi-727,rencanamu-220,UNKNOWN,ILMU KOMUNIKASI,C
prodi-728,rencanamu-220,UNKNOWN,ILMU PEMERINTAHAN,C
prodi-729,rencanamu-220,UNKNOWN,TEKNIK ELEKTRO,C
prodi-730,rencanamu-220,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-731,rencanamu-220,UNKNOWN,TEKNIK INDUSTRI,C
prodi-732,rencanamu-220,UNKNOWN,TEKNIK SIPIL,C
prodi-733,rencanamu-220,UNKNOWN,TEKNIK MESIN,B
prodi-734,rencanamu-220,UNKNOWN,ILMU HUKUM,B
prodi-735,rencanamu-220,UNKNOWN,KEBIDANAN,C
prodi-736,rencanamu-265,UNKNOWN,TEKNIK INDUSTRI,C
prodi-737,rencanamu-265,UNKNOWN,TEKNIK KIMIA,C
prodi-738,rencanamu-265,UNKNOWN,TEKNIK SIPIL,C
prodi-739,rencanamu-265,UNKNOWN,SISTEM KOMPUTER,C
prodi-740,rencanamu-265,UNKNOWN,AKUNTANSI,B
prodi-741,rencanamu-265,UNKNOWN,MANAJEMEN,C
prodi-742,rencanamu-265,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-743,rencanamu-265,UNKNOWN,SISTEM INFORMASI,C
prodi-744,rencanamu-265,UNKNOWN,ILMU KOMUNIKASI,B
prodi-745,rencanamu-265,UNKNOWN,ADMINISTRASI NEGARA,C
prodi-746,rencanamu-116,UNKNOWN,ILMU KOMUNIKASI,B
prodi-747,rencanamu-116,UNKNOWN,AKUNTANSI,B
prodi-748,rencanamu-116,UNKNOWN,MANAJEMEN,B
prodi-749,rencanamu-116,UNKNOWN,TEKNIK ELEKTRO,B
prodi-750,rencanamu-116,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-751,rencanamu-116,UNKNOWN,TEKNIK ARSITEKTUR,B
prodi-752,rencanamu-116,UNKNOWN,SISTEM INFORMASI,B
prodi-753,rencanamu-116,UNKNOWN,SISTEM KOMPUTER,B
prodi-754,rencanamu-116,UNKNOWN,HUBUNGAN INTERNASIONAL,B
prodi-755,rencanamu-116,UNKNOWN,KRIMINOLOGI,B
prodi-756,rencanamu-116,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-757,rencanamu-230,UNKNOWN,ILMU HUKUM,B
prodi-758,rencanamu-230,UNKNOWN,SASTRA INGGRIS,C
prodi-759,rencanamu-230,UNKNOWN,SASTRA INDONESIA,B
prodi-760,rencanamu-230,UNKNOWN,AKUNTANSI,B
prodi-761,rencanamu-230,UNKNOWN,MANAJEMEN,B
prodi-762,rencanamu-230,UNKNOWN,TEKNIK MESIN,C
prodi-763,rencanamu-230,UNKNOWN,TEKNIK ELEKTRO,C
prodi-764,rencanamu-230,UNKNOWN,TEKNIK INDUSTRI,C
prodi-765,rencanamu-230,UNKNOWN,TEKNIK KIMIA,C
prodi-766,rencanamu-230,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-767,rencanamu-230,UNKNOWN,PENDIDIKAN KEWARGANEGARAAN,B
prodi-768,rencanamu-230,UNKNOWN,PENDIDIKAN EKONOMI,C
prodi-769,rencanamu-230,UNKNOWN,MATEMATIKA,C
prodi-770,rencanamu-230,UNKNOWN,MAGISTER MANAJEMEN,B
prodi-771,rencanamu-230,UNKNOWN,MAGISTER HUKUM,B
prodi-772,rencanamu-230,UNKNOWN,SEKRETARIS,B
prodi-775,rencanamu-136,UNKNOWN,TEKNIK ELEKTRO,A
prodi-776,rencanamu-136,UNKNOWN,TEKNIK INDUSTRI,A
prodi-777,rencanamu-136,UNKNOWN,TEKNIK INFORMATIKA,A
prodi-778,rencanamu-136,UNKNOWN,TEKNIK MESIN,A
prodi-779,rencanamu-136,UNKNOWN,AKUNTANSI,A
prodi-780,rencanamu-136,UNKNOWN,MANAJEMEN,A
prodi-781,rencanamu-136,UNKNOWN,ARSITEKTUR,A
prodi-782,rencanamu-136,UNKNOWN,TEKNIK SIPIL,A
prodi-783,rencanamu-136,UNKNOWN,ILMU KOMUNIKASI,A
prodi-784,rencanamu-136,UNKNOWN,SISTEM INFORMASI,A
prodi-785,rencanamu-136,UNKNOWN,SISTEM KOMPUTER,A
prodi-786,rencanamu-136,UNKNOWN,PSIKOLOGI,A
prodi-787,rencanamu-136,UNKNOWN,SASTRA INGGRIS,A
prodi-788,rencanamu-174,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-789,rencanamu-174,UNKNOWN,TEKNIK INDUSTRI,B
prodi-790,rencanamu-174,UNKNOWN,TEKNIK SIPIL,B
prodi-791,rencanamu-174,UNKNOWN,TEKNIK ELEKTRO,B
prodi-792,rencanamu-174,UNKNOWN,ARSITEKTUR,A
prodi-793,rencanamu-174,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,B
prodi-794,rencanamu-174,UNKNOWN,SISTEM INFORMASI,B
prodi-795,rencanamu-174,UNKNOWN,SISTEM KOMPUTER,B
prodi-796,rencanamu-174,UNKNOWN,AKUNTANSI,A
prodi-797,rencanamu-174,UNKNOWN,MANAJEMEN,A
prodi-798,rencanamu-174,UNKNOWN,ILMU HUKUM,B
prodi-799,rencanamu-174,UNKNOWN,ILMU KOMUNIKASI,B
prodi-800,rencanamu-174,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-801,rencanamu-174,UNKNOWN,HUBUNGAN INTERNASIONAL,B
prodi-802,rencanamu-174,UNKNOWN,DESAIN DAN KOMUNIKASI VISUAL,B
prodi-803,rencanamu-174,UNKNOWN,DESAIN INTERIOR,B
prodi-804,rencanamu-174,UNKNOWN,SASTRA INGGRIS,B
prodi-805,rencanamu-174,UNKNOWN,SASTRA JEPANG,B
prodi-806,rencanamu-174,UNKNOWN,TEKNIK KOMPUTER,B
prodi-807,rencanamu-174,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-808,rencanamu-174,UNKNOWN,KOMPUTERISASI AKUNTANSI,A
prodi-809,rencanamu-174,UNKNOWN,MANAJEMEN PEMASARAN,B
prodi-810,rencanamu-174,UNKNOWN,KEUANGAN DAN PERBANKAN,A
prodi-811,rencanamu-181,UNKNOWN,AKUNTANSI,A
prodi-812,rencanamu-181,UNKNOWN,MANAJEMEN,A
prodi-813,rencanamu-181,UNKNOWN,ILMU HUKUM,B
prodi-814,rencanamu-181,UNKNOWN,SASTRA CINA,B
prodi-815,rencanamu-181,UNKNOWN,SASTRA INGGRIS,B
prodi-816,rencanamu-181,UNKNOWN,SASTRA JEPANG,B
prodi-817,rencanamu-181,UNKNOWN,TEKNIK ELEKTRO,A
prodi-818,rencanamu-181,UNKNOWN,TEKNIK INDUSTRI,B
prodi-819,rencanamu-181,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-820,rencanamu-181,UNKNOWN,TEKNIK SIPIL,B
prodi-821,rencanamu-181,UNKNOWN,ILMU KEDOKTERAN,B
prodi-822,rencanamu-181,UNKNOWN,PENDIDIKAN DOKTER GIGI,B
prodi-823,rencanamu-181,UNKNOWN,DESAIN INTERIOR,A
prodi-824,rencanamu-181,UNKNOWN,DESAIN KOMUNIKASI VISUAL,B
prodi-825,rencanamu-181,UNKNOWN,SENI RUPA MURNI,B
prodi-826,rencanamu-181,UNKNOWN,ILMU PSIKOLOGI,B
prodi-827,rencanamu-181,UNKNOWN,SISTEM INFORMASI,B
prodi-828,rencanamu-181,UNKNOWN,SISTEM KOMPUTER,B
prodi-829,rencanamu-146,UNKNOWN,HUKUM EKONOMI SYARIAH,B
prodi-830,rencanamu-146,UNKNOWN,HUKUM KELUARGA ISLAM,B
prodi-831,rencanamu-146,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-832,rencanamu-146,UNKNOWN,PENDIDIKAN GURU PAUD,B
prodi-833,rencanamu-146,UNKNOWN,KOMUNIKASI DAN PENYIARAN ISLAM,B
prodi-834,rencanamu-146,UNKNOWN,ILMU HUKUM,A
prodi-835,rencanamu-146,UNKNOWN,FARMASI,B
prodi-836,rencanamu-146,UNKNOWN,MATEMATIKA,B
prodi-837,rencanamu-146,UNKNOWN,STATISTIKA,B
prodi-838,rencanamu-146,UNKNOWN,PSIKOLOGI,A
prodi-839,rencanamu-146,UNKNOWN,AKUNTANSI,A
prodi-840,rencanamu-146,UNKNOWN,EKONOMI PEMBANGUNAN,A
prodi-841,rencanamu-146,UNKNOWN,MANAJEMEN,A
prodi-842,rencanamu-146,UNKNOWN,TEKNIK INDUSTRI,B
prodi-843,rencanamu-146,UNKNOWN,TEKNIK PERTAMBANGAN,B
prodi-844,rencanamu-146,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,A
prodi-845,rencanamu-146,UNKNOWN,ILMU KOMUNIKASI,A
prodi-846,rencanamu-146,UNKNOWN,PENDIDIKAN KEDOKTERAN,B
prodi-848,rencanamu-167,UNKNOWN,EKONOMI PEMBANGUNAN,A
prodi-849,rencanamu-167,UNKNOWN,MANAJEMEN,A
prodi-850,rencanamu-167,UNKNOWN,AKUNTANSI,A
prodi-851,rencanamu-167,UNKNOWN,ILMU HUKUM,A
prodi-852,rencanamu-167,UNKNOWN,TEKNIK SIPIL,A
prodi-853,rencanamu-167,UNKNOWN,ARSITEKTUR,A
prodi-854,rencanamu-167,UNKNOWN,ILMU ADMINISTRASI PUBLIK,A
prodi-855,rencanamu-167,UNKNOWN,ILMU ADMINISTRASI BISNIS,A
prodi-856,rencanamu-167,UNKNOWN,ILMU HUBUNGAN INTERNASIONAL,A
prodi-857,rencanamu-167,UNKNOWN,ILMU FILSAFAT,A
prodi-858,rencanamu-167,UNKNOWN,TEKNIK INDUSTRI,A
prodi-859,rencanamu-167,UNKNOWN,TEKNIK KIMIA,A
prodi-860,rencanamu-167,UNKNOWN,MATEMATIKA,A
prodi-861,rencanamu-167,UNKNOWN,FISIKA,A
prodi-862,rencanamu-167,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-863,rencanamu-279,UNKNOWN,AKUNTANSI,A
prodi-864,rencanamu-279,UNKNOWN,MANAJEMEN,A
prodi-865,rencanamu-279,UNKNOWN,SISTEM INFORMASI,B
prodi-866,rencanamu-279,UNKNOWN,TEKNIK INDUSTRI,B
prodi-867,rencanamu-279,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-868,rencanamu-279,UNKNOWN,TEKNIK MESIN,C
prodi-869,rencanamu-279,UNKNOWN,TEKNIK SIPIL,C
prodi-870,rencanamu-279,UNKNOWN,TEKNIK ELEKTRO,C
prodi-871,rencanamu-279,UNKNOWN,SASTRA INGGRIS,B
prodi-872,rencanamu-279,UNKNOWN,BAHASA JEPANG,C
prodi-873,rencanamu-279,UNKNOWN,DESAIN GRAFIS,A
prodi-874,rencanamu-279,UNKNOWN,AKUNTANSI,B
prodi-875,rencanamu-279,UNKNOWN,MANAJEMEN,B
prodi-876,rencanamu-279,UNKNOWN,BAHASA JEPANG,A
prodi-877,rencanamu-279,UNKNOWN,SISTEM MULTIMEDIA,B
prodi-878,rencanamu-236,UNKNOWN,AKUNTANSI,A
prodi-879,rencanamu-236,UNKNOWN,EKONOMI PEMBANGUNAN,A
prodi-880,rencanamu-236,UNKNOWN,MANAJEMEN,A
prodi-881,rencanamu-236,UNKNOWN,DESAIN KOMUNIKASI VISUAL,B
prodi-882,rencanamu-236,UNKNOWN,FOTOGRAFI,B
prodi-883,rencanamu-236,UNKNOWN,ILMU HUKUM,A
prodi-884,rencanamu-236,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-885,rencanamu-236,UNKNOWN,PENDIDIKAN BIOLOGI,A
prodi-886,rencanamu-236,UNKNOWN,PENDIDIKAN EKONOMI,A
prodi-887,rencanamu-236,UNKNOWN,PENDIDIKAN GURU SD,C
prodi-888,rencanamu-236,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-889,rencanamu-236,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,A
prodi-890,rencanamu-236,UNKNOWN,ILMU ADMINISTRASI BISNIS,A
prodi-891,rencanamu-236,UNKNOWN,ILMU ADMINISTRASI NEGARA,A
prodi-892,rencanamu-236,UNKNOWN,ILMU HUBUNGAN INTERNASIONAL,A
prodi-893,rencanamu-236,UNKNOWN,ILMU KESEJAHTERAAN SOSIAL,A
prodi-894,rencanamu-236,UNKNOWN,ILMU KOMUNIKASI,A
prodi-895,rencanamu-236,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,B
prodi-896,rencanamu-236,UNKNOWN,TEKNIK INDUSTRI,A
prodi-897,rencanamu-236,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-898,rencanamu-236,UNKNOWN,TEKNIK LINGKUNGAN,B
prodi-899,rencanamu-236,UNKNOWN,TEKNIK MESIN,A
prodi-900,rencanamu-236,UNKNOWN,TEKNOLOGI PANGAN,A
prodi-901,rencanamu-156,UNKNOWN,AKUNTANSI,C
prodi-902,rencanamu-156,UNKNOWN,MANAJEMEN,C
prodi-903,rencanamu-156,UNKNOWN,ILMU HUKUM,B
prodi-904,rencanamu-156,UNKNOWN,AGROTEKNOLOGI,B
prodi-905,rencanamu-156,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-906,rencanamu-156,UNKNOWN,PENDIDIKAN BAHASA ARAB,B
prodi-907,rencanamu-156,UNKNOWN,PERBANKAN SYARI'AH,C
prodi-908,rencanamu-156,UNKNOWN,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,C
prodi-909,rencanamu-156,UNKNOWN,TEKNIK ELEKTRO,C
prodi-910,rencanamu-156,UNKNOWN,TEKNIK INDUSTRI,C
prodi-911,rencanamu-156,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-912,rencanamu-156,UNKNOWN,ILMU KOMUNIKASI,C
prodi-913,rencanamu-156,UNKNOWN,ILMU PERPUSTAKAAN,C
prodi-914,rencanamu-156,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-915,rencanamu-156,UNKNOWN,BAHASA INGGRIS,B
prodi-916,rencanamu-156,UNKNOWN,PENDIDIKAN GURU PAUD,B
prodi-917,rencanamu-156,UNKNOWN,PENDIDIKAN LUAR BIASA,B
prodi-918,rencanamu-156,UNKNOWN,PENDIDIKAN LUAR SEKOLAH,B
prodi-919,rencanamu-156,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-920,rencanamu-156,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-921,rencanamu-126,UNKNOWN,AKUNTANSI,B
prodi-922,rencanamu-126,UNKNOWN,MANAJEMEN,B
prodi-923,rencanamu-126,UNKNOWN,ILMU HUKUM,B
prodi-924,rencanamu-126,UNKNOWN,AGRIBISNIS,B
prodi-925,rencanamu-126,UNKNOWN,BUDIDAYA PENGAIRAN,B
prodi-926,rencanamu-126,UNKNOWN,AGROTEKNOLOGI,B
prodi-927,rencanamu-126,UNKNOWN,PETERNAKAN,A
prodi-928,rencanamu-126,UNKNOWN,TEKNOLOGI INDUSTRI PERTANIAN,B
prodi-929,rencanamu-126,UNKNOWN,ILMU DAN TEKNOLOGI PANGAN,B
prodi-930,rencanamu-126,UNKNOWN,ADMINISTRASI NEGARA,B
prodi-931,rencanamu-126,UNKNOWN,ILMU KOMUNIKASI,B
prodi-932,rencanamu-126,UNKNOWN,PENDIDIKAN GURU SD,B
prodi-933,rencanamu-126,UNKNOWN,EKONOMI SYARIAH,B
prodi-934,rencanamu-83,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-935,rencanamu-83,UNKNOWN,PENDIDIKAN LUAR SEKOLAH,B
prodi-936,rencanamu-83,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-937,rencanamu-83,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-938,rencanamu-83,UNKNOWN,PENDIDIKAN ANAK USIA DINI,B
prodi-939,rencanamu-229,UNKNOWN,AKUNTANSI,B
prodi-940,rencanamu-229,UNKNOWN,MANAJEMEN,B
prodi-941,rencanamu-229,UNKNOWN,ILMU HUKUM,B
prodi-942,rencanamu-229,UNKNOWN,ILMU KOMUNIKASI,B
prodi-943,rencanamu-229,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-944,rencanamu-229,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-945,rencanamu-229,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-946,rencanamu-229,UNKNOWN,PENDIDIKAN GURU SD,C
prodi-947,rencanamu-229,UNKNOWN,TEKNIK GEOLOGI,C
prodi-948,rencanamu-229,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,B
prodi-949,rencanamu-229,UNKNOWN,TEKNIK ELEKTRO,B
prodi-950,rencanamu-229,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-951,rencanamu-229,UNKNOWN,TEKNIK SIPIL,B
prodi-952,rencanamu-229,UNKNOWN,BIOLOGI,B
prodi-953,rencanamu-229,UNKNOWN,FARMASI,B
prodi-954,rencanamu-229,UNKNOWN,KIMIA,B
prodi-955,rencanamu-229,UNKNOWN,MATEMATIKA,B
prodi-956,rencanamu-229,UNKNOWN,SASTRA INDONESIA,B
prodi-957,rencanamu-229,UNKNOWN,SASTRA INGGRIS,C
prodi-958,rencanamu-229,UNKNOWN,SASTRA JEPANG,C
prodi-959,rencanamu-229,UNKNOWN,TEKNIK GEODESI,C
prodi-960,rencanamu-51,UNKNOWN,TEKNIK ELEKTRO,B
prodi-961,rencanamu-51,UNKNOWN,TEKNIK INDUSTRI,B
prodi-962,rencanamu-51,UNKNOWN,TEKNIK MESIN,B
prodi-963,rencanamu-51,UNKNOWN,TEKNIK LINGKUNGAN,C
prodi-964,rencanamu-51,UNKNOWN,HUBUNGAN INTERNASIONAL,B
prodi-965,rencanamu-51,UNKNOWN,ILMU HUKUM,B
prodi-966,rencanamu-51,UNKNOWN,ILMU KOMUNIKASI,B
prodi-967,rencanamu-51,UNKNOWN,PENDIDIKAN KEGURUAN,-
prodi-968,rencanamu-51,UNKNOWN,SISTEM INFORMASI,A
prodi-969,rencanamu-51,UNKNOWN,TEKNIK INFORMATIKA,A
prodi-970,rencanamu-51,UNKNOWN,AKUNTANSI,B
prodi-971,rencanamu-51,UNKNOWN,MANAJEMEN,A
prodi-972,rencanamu-51,UNKNOWN,ADMINISTRASI BISNIS,B
prodi-973,rencanamu-162,UNKNOWN,AKUNTANSI,B
prodi-974,rencanamu-162,UNKNOWN,MANAJEMEN,A
prodi-975,rencanamu-162,UNKNOWN,PENDIDIKAN DOKTER,B
prodi-976,rencanamu-162,UNKNOWN,PENDIDIKAN KEDOKTERAN GIGI,B
prodi-977,rencanamu-162,UNKNOWN,KIMIA,B
prodi-978,rencanamu-162,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-979,rencanamu-162,UNKNOWN,ILMU HUBUNGAN INTERNASIONAL,A
prodi-980,rencanamu-162,UNKNOWN,ILMU PSIKOLOGI,B
prodi-981,rencanamu-162,UNKNOWN,TEKNIK ELEKTRO,B
prodi-982,rencanamu-162,UNKNOWN,TEKNIK INDUSTRI,B
prodi-983,rencanamu-162,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-984,rencanamu-162,UNKNOWN,TEKNIK KIMIA,B
prodi-985,rencanamu-162,UNKNOWN,TEKNIK MESIN,B
prodi-986,rencanamu-162,UNKNOWN,TEKNIK METALURGI,B
prodi-987,rencanamu-162,UNKNOWN,TEKNIK SIPIL,B
prodi-988,rencanamu-162,UNKNOWN,FARMASI,B
prodi-989,rencanamu-186,UNKNOWN,AKUNTANSI,B
prodi-990,rencanamu-186,UNKNOWN,MANAJEMEN,B
prodi-991,rencanamu-186,UNKNOWN,ILMU HUKUM,B
prodi-992,rencanamu-186,UNKNOWN,ILMU KESEJAHTERAAN SOSIAL,B
prodi-993,rencanamu-186,UNKNOWN,ILMU KOMUNIKASI,B
prodi-994,rencanamu-186,UNKNOWN,ILMU PEMERINTAHAN,A
prodi-995,rencanamu-186,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-996,rencanamu-186,UNKNOWN,PENDIDIKAN GURU SD,B
prodi-997,rencanamu-186,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-998,rencanamu-186,UNKNOWN,ARSITEKTUR,B
prodi-999,rencanamu-186,UNKNOWN,TEKNIK ELEKTRO,B
prodi-1000,rencanamu-186,UNKNOWN,TEKNIK INDUSTRI,B
prodi-1001,rencanamu-186,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-1002,rencanamu-186,UNKNOWN,TEKNIK SIPIL,B
prodi-1003,rencanamu-143,UNKNOWN,ILMU KOMUNIKASI,B
prodi-1004,rencanamu-143,UNKNOWN,SASTRA INGGRIS,B
prodi-1005,rencanamu-143,UNKNOWN,AKUNTANSI,B
prodi-1006,rencanamu-143,UNKNOWN,MANAJEMEN,B
prodi-1007,rencanamu-143,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-1008,rencanamu-143,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-1009,rencanamu-143,UNKNOWN,PSIKOLOGI,B
prodi-1010,rencanamu-143,UNKNOWN,PENDIDIKAN GEOGRAFI,B
prodi-1011,rencanamu-143,UNKNOWN,PENDIDIKAN JASMANI DAN KESEHATAN,B
prodi-1012,rencanamu-143,UNKNOWN,PENDIDIKAN GURU SD,B
prodi-1013,rencanamu-143,UNKNOWN,TEKNIK ELEKTRO,B
prodi-1014,rencanamu-143,UNKNOWN,TEKNIK MESIN,B
prodi-1015,rencanamu-143,UNKNOWN,TEKNIK SIPIL,B
prodi-1016,rencanamu-143,UNKNOWN,AGRIBISNIS,B
prodi-1017,rencanamu-143,UNKNOWN,AL-AHWAL AL-SYAKHSIYAH,B
prodi-1018,rencanamu-143,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-1019,rencanamu-143,UNKNOWN,PERBANKAN SYARIAH,B
prodi-1020,rencanamu-134,UNKNOWN,AGRIBISNIS,B
prodi-1021,rencanamu-134,UNKNOWN,AKUNTANSI,B
prodi-1022,rencanamu-134,UNKNOWN,MANAJEMEN,B
prodi-1023,rencanamu-134,UNKNOWN,ILMU HUKUM,B
prodi-1024,rencanamu-134,UNKNOWN,PENDIDIKAN AKUNTANSI,B
prodi-1025,rencanamu-134,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-1026,rencanamu-134,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-1027,rencanamu-134,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-1028,rencanamu-134,UNKNOWN,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",B
prodi-1029,rencanamu-134,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-1030,rencanamu-134,UNKNOWN,PENDIDIKAN SEJARAH,B
prodi-1031,rencanamu-134,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-1032,rencanamu-134,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-1033,rencanamu-134,UNKNOWN,TEKNIK INDUSTRI,B
prodi-1034,rencanamu-134,UNKNOWN,TEKNIK SIPIL,B
prodi-1035,rencanamu-134,UNKNOWN,ILMU KEPERAWATAN,C
prodi-1036,rencanamu-7,UNKNOWN,PERHOTELAN,B
prodi-1037,rencanamu-30,UNKNOWN,ARSITEKTUR,C
prodi-1038,rencanamu-30,UNKNOWN,DESAIN INTERIOR,C
prodi-1039,rencanamu-30,UNKNOWN,DESAIN PRODUK,B
prodi-1040,rencanamu-30,UNKNOWN,TEKNIK PERTAMBANGAN,C
prodi-1041,rencanamu-30,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,B
prodi-1042,rencanamu-30,UNKNOWN,TEKNIK PERMINYAKAN,C
prodi-1043,rencanamu-30,UNKNOWN,TEKNIK SIPIL,C
prodi-1044,rencanamu-30,UNKNOWN,TEKNIK METALURGI,C
prodi-1045,rencanamu-30,UNKNOWN,TEKNOLOGI PENGOLAHAN SAWIT,C
prodi-1046,rencanamu-30,UNKNOWN,TEKNOLOGI PULP DAN KERTAS,C
prodi-1047,rencanamu-30,UNKNOWN,TEKNOLOGI PENGELASAN DAN FABRIKASI,-
prodi-1048,rencanamu-66,UNKNOWN,TEKNIK KOMPUTER,-
prodi-1049,rencanamu-66,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-1050,rencanamu-66,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-1051,rencanamu-66,UNKNOWN,SISTEM INFORMASI,B
prodi-1053,rencanamu-93,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-1054,rencanamu-93,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-1055,rencanamu-93,UNKNOWN,ILMU FILSAFAT,B
prodi-1056,rencanamu-93,UNKNOWN,AKUNTANSI,B
prodi-1057,rencanamu-93,UNKNOWN,MANAJEMEN,B
prodi-1058,rencanamu-93,UNKNOWN,ILMU KEPERAWATAN,A
prodi-1059,rencanamu-93,UNKNOWN,ILMU FARMASI,-
prodi-1060,rencanamu-93,UNKNOWN,BIOLOGI,B
prodi-1061,rencanamu-93,UNKNOWN,SEKRETARIS,C
prodi-1062,rencanamu-93,UNKNOWN,KEPERAWATAN,B
prodi-1063,rencanamu-31,UNKNOWN,DESAIN KOMUNIKASI VISUAL,B
prodi-1064,rencanamu-31,UNKNOWN,SISTEM INFORMASI,B
prodi-1065,rencanamu-31,UNKNOWN,TEKNIK INDUSTRI,B
prodi-1066,rencanamu-31,UNKNOWN,TEKNIK INFORMATIKA,-
prodi-1067,rencanamu-31,UNKNOWN,TEKNIK ELEKTRO,B
prodi-1068,rencanamu-31,UNKNOWN,TEKNOLOGI INFORMASI,-
prodi-1069,rencanamu-31,UNKNOWN,MANAJEMEN SUPPLY CHAIN,-
prodi-1070,rencanamu-31,UNKNOWN,FASHION DESIGN & CREATION,-
prodi-1071,rencanamu-31,UNKNOWN,AKUNTANSI,-
prodi-1072,rencanamu-31,UNKNOWN,MANAJEMEN,-
prodi-1073,rencanamu-2,UNKNOWN,KIMIA ANALISIS,C
prodi-1074,rencanamu-184,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-1075,rencanamu-184,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-1076,rencanamu-184,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-1077,rencanamu-184,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-1078,rencanamu-184,UNKNOWN,PENDIDIKAN GURU SD,B
prodi-1079,rencanamu-184,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-1080,rencanamu-184,UNKNOWN,AKUNTANSI,B
prodi-1081,rencanamu-184,UNKNOWN,MANAJEMEN,B
prodi-1082,rencanamu-184,UNKNOWN,KEHUTANAN,B
prodi-1083,rencanamu-184,UNKNOWN,SISTEM INFORMASI,B
prodi-1084,rencanamu-184,UNKNOWN,DESAIN KOMUNIKASI VISUAL,-
prodi-1085,rencanamu-184,UNKNOWN,ILMU HUKUM,B
prodi-1086,rencanamu-184,UNKNOWN,MANAJEMEN,C
prodi-1087,rencanamu-184,UNKNOWN,MANAJEMEN INFORMATIKA,C
