prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-3063,rencanamu-14,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-3064,rencanamu-14,UMUM,PENDIDIKAN OLAHRAGA DAN KESEHATAN,C
prodi-3065,rencanamu-137,UMUM,SISTEM INFORMASI,B
prodi-3066,rencanamu-137,UMUM,TEKNIK INFORMATIKA,B
prodi-3067,rencanamu-137,UMUM,TEKNIK KOMPUTER,-
prodi-3068,rencanamu-137,UMUM,TEKNIK LINGKUNGAN,C
prodi-3069,rencanamu-137,UMUM,STATISTIKA,C
prodi-3070,rencanamu-137,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-3071,rencanamu-137,UMUM,PENDIDIKAN BIOLOGI,B
prodi-3072,rencanamu-137,UMUM,PENDIDIKAN FISIKA,B
prodi-3073,rencanamu-137,UMUM,PENDIDIKAN INFORMATIKA,B
prodi-3074,rencanamu-137,UMUM,FARMASI,C
prodi-3075,rencanamu-137,UMUM,PENDIDIKAN BAHASA INDONESIA,B
prodi-3076,rencanamu-137,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-3077,rencanamu-137,UMUM,"PENDIDIKAN SENI DRAMA, TARI DAN MUSIK",B
prodi-3078,rencanamu-137,UMUM,BIMBINGAN DAN KONSELING,B
prodi-3079,rencanamu-137,UMUM,PENDIDIKAN GURU SD,B
prodi-3080,rencanamu-137,UMUM,PENDIDIKAN GURU PAUD,B
prodi-3081,rencanamu-137,UMUM,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",B
prodi-3082,rencanamu-137,UMUM,PENDIDIKAN EKONOMI,B
prodi-3083,rencanamu-137,UMUM,PENDIDIKAN SEJARAH,B
prodi-3084,rencanamu-137,UMUM,PENDIDIKAN GEOGRAFI,B
prodi-3085,rencanamu-137,UMUM,PENDIDIKAN SOSIOLOGI,B
prodi-3086,rencanamu-132,UMUM,MANAJEMEN,B
prodi-3087,rencanamu-132,UMUM,EKONOMI PEMBANGUNAN,C
prodi-3088,rencanamu-132,UMUM,AKUNTANSI,C
prodi-3089,rencanamu-132,UMUM,ILMU HUKUM,B
prodi-3090,rencanamu-132,UMUM,TEKNIK SIPIL,C
prodi-3091,rencanamu-132,UMUM,ARSITEKTUR,B
prodi-3092,rencanamu-132,UMUM,PENDIDIKAN SEJARAH,B
prodi-3093,rencanamu-132,UMUM,PENDIDIKAN FISIKA,C
prodi-3094,rencanamu-132,UMUM,BAHASA DAN SASTRA INDONESIA,B
prodi-3095,rencanamu-132,UMUM,PENDIDIKAN EKONOMI,C
prodi-3096,rencanamu-132,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-3097,rencanamu-132,UMUM,KEPENDIDIKAN SEKOLAH DASAR & PRASEKOLAH,C
prodi-3098,rencanamu-132,UMUM,SASTRA INGGRIS,B
prodi-3099,rencanamu-132,UMUM,AGROTEKNOLOGI,C
prodi-3100,rencanamu-172,UMUM,BIMBINGAN DAN KONSELING,B
prodi-3101,rencanamu-172,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-3102,rencanamu-172,UMUM,PENDIDIKAN FISIKA,B
prodi-3103,rencanamu-172,UMUM,PENDIDIKAN BIOLOGI,B
prodi-3104,rencanamu-172,UMUM,PENDIDIKAN KIMIA,C
prodi-3105,rencanamu-172,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-3106,rencanamu-172,UMUM,TEKNIK SIPIL,C
prodi-3107,rencanamu-172,UMUM,ARSITEKTUR,B
prodi-3108,rencanamu-172,UMUM,TEKNIK INFORMATIKA,C
prodi-3109,rencanamu-172,UMUM,MANAJEMEN,B
prodi-3110,rencanamu-172,UMUM,EKONOMI PEMBANGUNAN,B
prodi-3111,rencanamu-172,UMUM,AKUNTANSI,B
prodi-3112,rencanamu-172,UMUM,ADMINISTRASI NEGARA,B
prodi-3113,rencanamu-172,UMUM,ILMU PEMERINTAHAN,B
prodi-3114,rencanamu-172,UMUM,ILMU KOMUNIKASI,B
prodi-3115,rencanamu-172,UMUM,ILMU HUKUM,B
prodi-3116,rencanamu-172,UMUM,ILMU FILSAFAT,-
prodi-3117,rencanamu-172,UMUM,KIMIA,C
prodi-3118,rencanamu-172,UMUM,BIOLOGI,B
prodi-3119,rencanamu-231,UMUM,AGRIBISNIS,B
prodi-3120,rencanamu-231,UMUM,AGROTEKNOLOGI,C
prodi-3121,rencanamu-231,UMUM,MANAJEMEN,B
prodi-3122,rencanamu-231,UMUM,ILMU HUKUM,B
prodi-3123,rencanamu-231,UMUM,TEKNIK SIPIL,C
prodi-3124,rencanamu-48,UMUM,TEKNOLOGI PANGAN,B
prodi-3125,rencanamu-48,UMUM,BUDIDAYA TANAMAN PERKEBUNAN,B
prodi-3126,rencanamu-48,UMUM,BAHASA INGGRIS,B
prodi-3127,rencanamu-152,UMUM,ILMU ADMINISTRASI NEGARA,C
prodi-3128,rencanamu-152,UMUM,ILMU KOMUNIKASI,B
prodi-3129,rencanamu-152,UMUM,BAHASA INGGRIS,C
prodi-3130,rencanamu-152,UMUM,BIMBINGAN KONSELING,-
prodi-3131,rencanamu-152,UMUM,KIMIA,-
prodi-3132,rencanamu-152,UMUM,EKONOMI SYARIAH,C
prodi-3133,rencanamu-152,UMUM,PETERNAKAN,B
prodi-3134,rencanamu-152,UMUM,AGRIBISNIS,B
prodi-3135,rencanamu-152,UMUM,TEKNIK INFORMATIKA,-
prodi-3136,rencanamu-152,UMUM,TEKNIK SIPIL,-
prodi-3137,rencanamu-152,UMUM,TEKNIK MESIN,-
prodi-3138,rencanamu-152,UMUM,ILMU KESEHATAN MASYARAKAT,C
prodi-3139,rencanamu-152,UMUM,ILMU HUKUM,-
prodi-3140,rencanamu-152,UMUM,HUKUM EKONOMI SYARIAH,-
prodi-3141,rencanamu-75,UMUM,MANAJEMEN,B
prodi-3142,rencanamu-75,UMUM,AKUNTANSI,B
prodi-3143,rencanamu-104,UMUM,ILMU HUKUM,B
prodi-3144,rencanamu-104,UMUM,AKUNTANSI,B
prodi-3145,rencanamu-104,UMUM,MANAJEMEN,B
prodi-3146,rencanamu-104,UMUM,SASTRA INGGRIS,B
prodi-3147,rencanamu-104,UMUM,TEKNIK ELEKTRO,B
prodi-3148,rencanamu-104,UMUM,TEKNIK MESIN,B
prodi-3149,rencanamu-104,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-3150,rencanamu-104,UMUM,PENDIDIKAN EKONOMI,B
prodi-3151,rencanamu-104,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-3152,rencanamu-104,UMUM,TEKNIK SIPIL,B
prodi-3153,rencanamu-104,UMUM,KESEHATAN DAN KESELAMATAN KERJA,B
prodi-3154,rencanamu-89,UMUM,ARSITEKTUR,B
prodi-3155,rencanamu-89,UMUM,TEKNIK SIPIL,C
prodi-3156,rencanamu-89,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-3157,rencanamu-89,UMUM,ILMU HUKUM,B
prodi-3158,rencanamu-89,UMUM,AKUNTANSI,B
prodi-3159,rencanamu-89,UMUM,MANAJEMEN,B
prodi-3160,rencanamu-89,UMUM,AGROTEKNOLOGI,B
prodi-3161,rencanamu-89,UMUM,KEHUTANAN,C
prodi-3162,rencanamu-89,UMUM,PSIKOLOGI,C
prodi-3163,rencanamu-140,UMUM,AKUNTANSI,B
prodi-3164,rencanamu-140,UMUM,MANAJEMEN,B
prodi-3165,rencanamu-140,UMUM,ILMU HUKUM,B
prodi-3166,rencanamu-140,UMUM,TEKNIK INFORMATIKA,B
prodi-3167,rencanamu-140,UMUM,TEKNIK ELEKTRO,B
prodi-3168,rencanamu-140,UMUM,ARSITEKTUR,B
prodi-3169,rencanamu-140,UMUM,ILMU PEMERINTAHAN,B
prodi-3170,rencanamu-140,UMUM,ILMU KOMUNIKASI,B
prodi-3171,rencanamu-140,UMUM,AGROTEKNOLOGI,B
prodi-3172,rencanamu-140,UMUM,AGRIBISNIS,B
prodi-3173,rencanamu-140,UMUM,TEKNIK HASIL PERTANIAN,B
prodi-3174,rencanamu-225,UMUM,MUAMALAT,-
prodi-3175,rencanamu-225,UMUM,AL-AHWAL AL-SYAKHSIYAH,B
prodi-3176,rencanamu-225,UMUM,KOMUNIKASI DAN PENYIARAN ISLAM,B
prodi-3177,rencanamu-225,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-3178,rencanamu-225,UMUM,PENDIDIKAN BAHASA ARAB,B
prodi-3179,rencanamu-225,UMUM,PENDIDIKAN GURU MI,B
prodi-3180,rencanamu-225,UMUM,AKUNTANSI,A
prodi-3181,rencanamu-225,UMUM,EKONOMI PEMBANGUNAN,A
prodi-3182,rencanamu-225,UMUM,ILMU KOMUNIKASI,B
prodi-3183,rencanamu-225,UMUM,MANAJEMEN,A
prodi-3184,rencanamu-225,UMUM,ARSITEKTUR,B
prodi-3185,rencanamu-225,UMUM,TEKNIK ELEKTRO,B
prodi-3186,rencanamu-225,UMUM,TEKNIK INDUSTRI,B
prodi-3187,rencanamu-225,UMUM,TEKNIK KIMIA,B
prodi-3188,rencanamu-225,UMUM,TEKNIK MESIN,A
prodi-3189,rencanamu-225,UMUM,TEKNIK SIPIL,B
prodi-3190,rencanamu-225,UMUM,ILMU HUKUM,A
prodi-3191,rencanamu-225,UMUM,SASTRA ARAB,B
prodi-3192,rencanamu-225,UMUM,SASTRA INDONESIA,B
prodi-3193,rencanamu-225,UMUM,SASTRA INGGRIS,B
prodi-3194,rencanamu-225,UMUM,BUDIDAYA PERAIRAN,A
prodi-3195,rencanamu-225,UMUM,ILMU KELAUTAN,A
prodi-3196,rencanamu-225,UMUM,PEMANFAATAN SUMBER DAYA PERIKANAN,A
prodi-3197,rencanamu-225,UMUM,TEKNIK PERTAMBANGAN,B
prodi-3198,rencanamu-225,UMUM,AGRIBISNIS,A
prodi-3199,rencanamu-225,UMUM,AGROTEKNOLOGI,A
prodi-3200,rencanamu-225,UMUM,PENDIDIKAN DOKTER,A
prodi-3201,rencanamu-225,UMUM,TEKNIK INFORMATIKA,B
prodi-3202,rencanamu-225,UMUM,ILMU KEPERAWATAN,B
prodi-3203,rencanamu-225,UMUM,KESEHATAN MASYARAKAT,B
prodi-3204,rencanamu-225,UMUM,FARMASI,B
prodi-3205,rencanamu-225,UMUM,PENDIDIKAN DOKTER GIGI,C
prodi-3206,rencanamu-207,UMUM,HUKUM EKONOMI SYARIAH,B
prodi-3207,rencanamu-207,UMUM,AL-AHWAL AL-SYAKHSIYAH,C
prodi-3208,rencanamu-207,UMUM,KOMUNIKASI DAN PENYIARAN ISLAM,-
prodi-3209,rencanamu-207,UMUM,PENDIDIKAN BAHASA ARAB,C
prodi-3210,rencanamu-207,UMUM,PENDIDIKAN AGAMA ISLAM,A
prodi-3211,rencanamu-207,UMUM,AKUNTANSI,B
prodi-3212,rencanamu-207,UMUM,EKONOMI PEMBANGUNAN,B
prodi-3213,rencanamu-207,UMUM,MANAJEMEN,B
prodi-3214,rencanamu-207,UMUM,AGRIBISNIS,B
prodi-3215,rencanamu-207,UMUM,BUDIDAYA PERAIRAN,B
prodi-3216,rencanamu-207,UMUM,KEHUTANAN,B
prodi-3217,rencanamu-207,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-3218,rencanamu-207,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-3219,rencanamu-207,UMUM,PENDIDIKAN FISIKA,B
prodi-3220,rencanamu-207,UMUM,PENDIDIKAN GURU SD,B
prodi-3221,rencanamu-207,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-3222,rencanamu-207,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,-
prodi-3223,rencanamu-207,UMUM,PENDIDIKAN SENI RUPA,B
prodi-3224,rencanamu-207,UMUM,PENDIDIKAN SOSIOLOGI,B
prodi-3225,rencanamu-207,UMUM,TEKNIK ELEKTRO,B
prodi-3226,rencanamu-207,UMUM,TEKNIK SIPIL,B
prodi-3227,rencanamu-207,UMUM,TEKNOLOGI PENDIDIKAN,C
prodi-3228,rencanamu-207,UMUM,PENDIDIKAN DOKTER,B
prodi-3229,rencanamu-207,UMUM,ILMU ADMINISTRASI NEGARA,A
prodi-3230,rencanamu-207,UMUM,ILMU PEMERINTAHAN,A
prodi-3231,rencanamu-99,UMUM,AKUNTANSI,B
prodi-3232,rencanamu-99,UMUM,MANAJEMEN,B
prodi-3233,rencanamu-99,UMUM,ILMU HUKUM,B
prodi-3234,rencanamu-99,UMUM,TEKNIK ELEKTRO,B
prodi-3235,rencanamu-99,UMUM,TEKNIK INFORMATIKA,C
prodi-3236,rencanamu-99,UMUM,TEKNIK MESIN,B
prodi-3237,rencanamu-99,UMUM,TEKNIK SIPIL,B
prodi-3238,rencanamu-99,UMUM,PSIKOLOGI,-
prodi-3239,rencanamu-179,UMUM,AKUNTANSI,B
prodi-3240,rencanamu-179,UMUM,MANAJEMEN,B
prodi-3241,rencanamu-179,UMUM,ILMU HUKUM,B
prodi-3242,rencanamu-179,UMUM,TEKNIK ELEKTRO,B
prodi-3243,rencanamu-179,UMUM,TEKNIK INFORMATIKA,C
prodi-3244,rencanamu-179,UMUM,TEKNIK KIMIA,-
prodi-3245,rencanamu-179,UMUM,TEKNIK MESIN,B
prodi-3246,rencanamu-179,UMUM,TEKNIK SIPIL,C
prodi-3247,rencanamu-121,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-3248,rencanamu-121,UMUM,BIOLOGI,B
prodi-3249,rencanamu-121,UMUM,FISIKA,B
prodi-3250,rencanamu-121,UMUM,KIMIA,B
prodi-3251,rencanamu-121,UMUM,MATEMATIKA,B
prodi-3252,rencanamu-121,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-3253,rencanamu-121,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-3254,rencanamu-121,UMUM,PENDIDIKAN BIOLOGI,B
prodi-3255,rencanamu-121,UMUM,PENDIDIKAN GURU SD,C
prodi-3256,rencanamu-121,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-3257,rencanamu-121,UMUM,AGRIBISNIS,B
prodi-3258,rencanamu-121,UMUM,AGROTEKNOLOGI,B
prodi-3259,rencanamu-121,UMUM,TEKNIK INFORMATIKA,B
prodi-3260,rencanamu-131,UMUM,ILMU KOMUNIKASI,B
prodi-3261,rencanamu-131,UMUM,MANAJEMEN,B
prodi-3262,rencanamu-131,UMUM,HUBUNGAN INTERNASIONAL,B
prodi-3263,rencanamu-131,UMUM,SASTRA INGGRIS,B
prodi-3264,rencanamu-131,UMUM,AKUNTANSI,B
prodi-3265,rencanamu-131,UMUM,TEKNIK ELEKTRO,B
prodi-3266,rencanamu-131,UMUM,TEKNIK SIPIL,B
prodi-3267,rencanamu-131,UMUM,TEKNIK MESIN,C
prodi-3268,rencanamu-131,UMUM,TEKNIK KIMIA,C
prodi-3269,rencanamu-131,UMUM,ARSITEKTUR,B
prodi-3270,rencanamu-131,UMUM,BINAWISATA,B
prodi-3271,rencanamu-123,UMUM,PENDIDIKAN SEJARAH,C
prodi-3272,rencanamu-123,UMUM,ILMU EKONOMI,C
prodi-3273,rencanamu-123,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-3274,rencanamu-123,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-3275,rencanamu-123,UMUM,ILMU HUKUM,C
prodi-3276,rencanamu-123,UMUM,ILMU ADMINISTRASI NEGARA,C
prodi-3277,rencanamu-123,UMUM,SOSIOLOGI,C
prodi-3278,rencanamu-123,UMUM,MANAJEMEN PERUSAHAAN,C
prodi-3279,rencanamu-123,UMUM,AKUNTANSI,C
prodi-3280,rencanamu-123,UMUM,BUDIDAYA PERAIRAN,C
prodi-3281,rencanamu-123,UMUM,AGROEKOTEKNOLOGI,C
prodi-3282,rencanamu-123,UMUM,TEKNIK SIPIL,C
prodi-3283,rencanamu-123,UMUM,TEKNIK MESIN,C
prodi-3284,rencanamu-123,UMUM,TEKNIK INFORMATIKA,C
prodi-3285,rencanamu-202,UMUM,TEKNIK SIPIL,C
prodi-3286,rencanamu-202,UMUM,AGRIBISNIS,B
prodi-3287,rencanamu-202,UMUM,AKUNTANSI,C
prodi-3288,rencanamu-202,UMUM,ILMU PEMERINTAHAN,B
prodi-3289,rencanamu-202,UMUM,ILMU KOMUNIKASI,C
prodi-3290,rencanamu-202,UMUM,ILMU HUKUM,B
prodi-3291,rencanamu-202,UMUM,BIMBINGAN DAN KONSELING,B
prodi-3292,rencanamu-202,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-3293,rencanamu-202,UMUM,KEPENDIDIKAN SEKOLAH DASAR & PRASEKOLAH,C
prodi-3294,rencanamu-202,UMUM,PENDIDIKAN BIOLOGI,C
prodi-3295,rencanamu-202,UMUM,PENDIDIKAN ANAK USIA DINI,C
prodi-3296,rencanamu-202,UMUM,ILMU PENDIDIKAN AGAMA ISLAM,B
prodi-3297,rencanamu-202,UMUM,HUKUM KELUARGA,B
prodi-3298,rencanamu-213,UMUM,MANAJEMEN,C
prodi-3299,rencanamu-213,UMUM,ADMINISTRASI NEGARA,C
prodi-3300,rencanamu-213,UMUM,TEKNIK SIPIL,C
prodi-3301,rencanamu-213,UMUM,AGRIBISNIS,C
prodi-3302,rencanamu-213,UMUM,ILMU HUKUM,B
prodi-3303,rencanamu-213,UMUM,ILMU KESEHATAN MASYARAKAT,B
prodi-3304,rencanamu-213,UMUM,KEHUTANAN,C
prodi-3305,rencanamu-213,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-3306,rencanamu-213,UMUM,PENDIDIKAN LUAR SEKOLAH,C
prodi-3307,rencanamu-205,UMUM,PENDIDIKAN AGAMA ISLAM,C
prodi-3308,rencanamu-205,UMUM,MANAJEMEN,C
prodi-3309,rencanamu-205,UMUM,ADMINISTRASI PENDIDIKAN,C
prodi-3310,rencanamu-205,UMUM,ILMU HUKUM,B
prodi-3311,rencanamu-205,UMUM,PENDIDIKAN LUAR SEKOLAH,C
prodi-3312,rencanamu-205,UMUM,ILMU PEMERINTAHAN,C
prodi-3313,rencanamu-205,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-3314,rencanamu-205,UMUM,PENDIDIKAN ANAK USIA DINI,C
prodi-3315,rencanamu-205,UMUM,PEMANFAATAN SUMBERDAYA PERIKANAN,C
prodi-3316,rencanamu-205,UMUM,TEKNOLOGI HASIL PERIKANAN,C
prodi-3317,rencanamu-205,UMUM,AGRIBISNIS,C
prodi-3318,rencanamu-205,UMUM,TEKNIK LINGKUNGAN,C
prodi-3319,rencanamu-205,UMUM,ARSITEKTUR,C
prodi-3320,rencanamu-173,UMUM,SISTEM INFORMASI,B
prodi-3321,rencanamu-173,UMUM,TEKNIK INFORMATIKA,B
prodi-3322,rencanamu-173,UMUM,PENDIDIKAN AGAMA,B
prodi-3323,rencanamu-173,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-3324,rencanamu-173,UMUM,PENDIDIKAN EKONOMI,C
prodi-3325,rencanamu-173,UMUM,PENDIDIKAN LUAR SEKOLAH,C
prodi-3326,rencanamu-173,UMUM,ILMU KEPERAWATAN,B
prodi-3327,rencanamu-173,UMUM,AGROTEKNOLOGI,B
prodi-3328,rencanamu-173,UMUM,SEKRETARIS,-
prodi-3329,rencanamu-173,UMUM,MANAJEMEN,B
prodi-3330,rencanamu-173,UMUM,AKUNTANSI,B
prodi-3331,rencanamu-173,UMUM,MANAJEMEN,A
prodi-3332,rencanamu-178,UMUM,MANAJEMEN KEUANGAN,C
prodi-3333,rencanamu-178,UMUM,TEKNIK SIPIL,C
prodi-3334,rencanamu-178,UMUM,ILMU PENDIDIKAN TEOLOGI,B
prodi-3335,rencanamu-178,UMUM,EKONOMI PEMBANGUNAN,B
prodi-3336,rencanamu-178,UMUM,MANAJEMEN,B
prodi-3337,rencanamu-178,UMUM,KEPERAWATAN,C
prodi-3338,rencanamu-178,UMUM,ILMU KESEHATAN MASYARAKAT,C
prodi-3339,rencanamu-178,UMUM,KESEJAHTERAAN SOSIAL,B
prodi-3340,rencanamu-209,UMUM,AGRIBISNIS,C
prodi-3341,rencanamu-209,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-3342,rencanamu-209,UMUM,ILMU KOMUNIKASI,C
prodi-3343,rencanamu-209,UMUM,ILMU PEMERINTAHAN,B
prodi-3344,rencanamu-209,UMUM,SOSIOLOGI,C
prodi-3345,rencanamu-209,UMUM,ILMU POLITIK,C
prodi-3346,rencanamu-209,UMUM,TEKNIK INFORMATIKA,C
prodi-3347,rencanamu-209,UMUM,TEKNIK PERTAMBANGAN,C
prodi-3348,rencanamu-209,UMUM,TEKNIK SIPIL,C
prodi-3349,rencanamu-209,UMUM,ILMU HUKUM,-
prodi-3350,rencanamu-209,UMUM,MATEMATIKA,C
prodi-3351,rencanamu-209,UMUM,ILMU KESEHATAN MASYARAKAT,C
prodi-3352,rencanamu-209,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-3353,rencanamu-209,UMUM,PENDIDIKAN GURU SD,C
prodi-3354,rencanamu-209,UMUM,AKUNTANSI,C
prodi-3355,rencanamu-258,UMUM,ARSITEKTUR,B
prodi-3356,rencanamu-258,UMUM,PERENCANAAN WILAYAH DAN KOTA,C
prodi-3357,rencanamu-258,UMUM,TEKNIK SIPIL,C
prodi-3358,rencanamu-258,UMUM,TEKNIK ELEKTRO,B
prodi-3359,rencanamu-258,UMUM,TEKNIK GEOLOGI,C
prodi-3360,rencanamu-258,UMUM,TEKNIK MESIN,B
prodi-3361,rencanamu-258,UMUM,TEKNIK PERTAMBANGAN,C
prodi-3362,rencanamu-258,UMUM,AKUNTANSI,-
prodi-3363,rencanamu-258,UMUM,ILMU HUBUNGAN INTERNASIONAL,-
prodi-3364,rencanamu-258,UMUM,ILMU KOMUNIKASI,-
prodi-3365,rencanamu-258,UMUM,ILMU PEMERINTAHAN,-
prodi-3366,rencanamu-258,UMUM,SASTRA INGGRIS,-
prodi-3367,rencanamu-258,UMUM,SISTEM INFORMASI,-
prodi-3368,rencanamu-258,UMUM,TEKNIK INFORMATIKA,C
